word,frequency
joke,5
'cept,5
"""money",5
disguised,5
fifty,5
spite,5
wondering,5
view,5
multiply,4
drummond,4
"other,",4
genocide?,4
dumb,4
hah?,4
hampton,4
509,4
forty-one,4
purchased,4
shop,4
"""jesus",4
"passports,",4
everything's,4
"custom,",4
tombs,4
asylum,4
traumatized,4
killings,4
afternoon,4
piranha-sized,4
"refugee,",4
"g450,",4
holes,4
mercer,4
314,4
danroy,4
sophisticated,4
henry,4
avenue,4
'gain,4
arrived,4
accustomed,4
reppin',4
couture-level,4
increase,4
"shade,",4
"walks,""",4
"day""-type",4
photoshoot,4
"iraq,",4
j.,4
"""murder""",4
"(yeah?),",4
oasis,4
"21,",4
"burning,",4
this?,4
determine,4
fireworks,4
july,4
4th,4
"79th,",4
grief,4
easter's,4
"bigger,",4
taller,4
"told,",4
elvis,4
"chi-town,",4
picked,4
huh?98embed,4
145,4
pieces,4
swept,4
"mess,",4
contributorstranslationsportuguêsnew,4
ken,4
"pelican,",4
digress,4
spoil,4
rome's,4
"(right),",4
"ave,",4
agua,4
"shh,",4
nana,4
republic,4
dummy,4
scales,4
(racks),4
"lopsided,",4
restoring,4
"grandma,",4
yaya?,4
smell?,4
"papa,",4
throne's,4
"stack,",4
layin',4
liberty,4
planking,4
scramblers,4
star-spangled,4
banner,4
did30embed,4
contributorstranslationsportuguêsenglishsvenskaenglishwhy,4
"kilhoffer,",4
ceiling,4
loyal,4
loyalty,4
royalties,4
tweakin',4
"charters,",4
values,4
"ho,",4
twenty-six,4
path,4
ambitious,4
"thirteen,",4
"mitzvahs,",4
below,4
beatles,4
conceived,4
(then,4
barber,4
feel48embed,4
150,4
contributorstranslationsportuguêsthat’s,4
"brother,",4
come?,4
sh-shorty,4
"peace,",4
there?,4
i.d.],4
basquions,4
"basquiats,",4
bondin',4
pursuin',4
"lewis,",4
keeper?,4
rza],4
rewarded,4
republican,4
b-b-b-bussin',4
"bulletproof,",4
hate?,4
fakes,4
ceased,4
whirlwinds,4
brother's,4
telethon,4
judged,4
hov?,4
pillow,4
sleeper,4
"p-p-p-paranoia,",4
that'd,4
blastin',4
assassin,4
ooh36embed,4
"pressure,",4
"junior,",4
theyself,4
"drop,",4
supplied,4
mummy,4
pie,4
diggin',4
clarice?,4
plugs,4
benzes,4
benefits,4
"""shh-shh""",4
immigrants?,4
smelled,4
build,4
stink,4
"fences,",4
"church,",4
tunnels,4
"dominicano,",4
"domino,",4
flying,4
bumper,4
t-o-p,4
parolees,4
og's,4
sticker,4
events,4
expectancy,4
guys?,4
system's,4
lambs,4
cubano,4
"effectively,",4
"opulence,",4
post-demise,4
crabs,4
barrel,4
ensure,4
survival,4
blood?,4
cuz?,4
ii:,4
maña—,4
excellence],4
"tie,",4
havana,4
"coats,",4
cubanos,4
jacket,4
castro,4
decadence,4
"dries,",4
mobb,4
boutique,4
cabanas,4
viva,4
sheepskin,4
"méxico,",4
campaign,4
(stop),4
americana,4
blog,4
replay,4
"pajamas,",4
"summer""",4
pj,4
"had,",4
hummer,4
supply,4
prive,4
downtown,4
mixing,4
"fabrics,",4
traffic,4
poli,4
folks'll,4
"traffic,",4
ballers,4
web,4
"crashes,",4
designing,4
"swaggin',",4
lebron,4
james?,4
d-wade?,4
"pudding,",4
"pds,",4
puerto,4
(go),4
kendrick,4
lames,4
century,4
it127embed,4
sunday,4
contributorstranslationsportuguêsgotta,4
praise,4
saving,4
savor,4
yours55embed,4
121,4
contributorstranslationstürkçeespañolportuguêsmade,4
darkness,4
djs,4
headphones,4
louder,4
assassinate,4
character,4
"matrimony,",4
bueller,4
"muller,",4
mille,4
"richer,",4
prior,4
"league,",4
phillip,4
"holla""",4
murder],4
kiki,4
sunglasses,4
advil,4
60.,4
a.m.,4
cabs,4
leopard,4
rubbing,4
"""work",4
kelly,4
61.,4
geto,4
"apologies""",4
"""love",4
cursed,4
"monogamy""",4
"""mind",4
"""dilemma""",4
rowland,4
112,4
58.,4
charlay,4
peanut,4
franchize,4
scripture,4
encryption,4
stripe,4
zebra,4
control,4
59.,4
threesome,4
m.a.f.i.a,4
junior,4
formed,4
permission,4
deception,4
felony,4
62.,4
zane,4
luniz,4
"cup""",4
"6""",4
coat,4
"""4,",4
68.,4
"show-off,",4
bangz,4
kirko,4
aisle?,4
67.,4
"na-na-na,",4
"off),",4
na-na-na,4
"""drank",4
69.,4
boosie,4
webbie,4
kandi,4
2/somebody,4
wild247embed,4
wreckx-n-effect,4
"""callin'",4
98,4
63.,4
"girl""",4
"""around",4
64.,4
"jazzy,",4
"shaker""",4
silkk,4
"""rump",4
65.,4
brat,4
"""funkdafied""",4
66.,4
mystikal,4
shocker,4
57.,4
56.,4
70.,4
pole,4
wow,4
'round,4
"rich,",4
rockstar,4
"freak,",4
"""bounce",4
49.,4
magdalene,4
fiddle?,4
"""good",4
50.,4
romance,4
274,4
freak,4
contributorstranslationsfrançaisespañolportuguêsitalianono,4
"dip""",4
perv,4
"disrespect,",4
51.,4
mixes,4
chop,4
46.,4
unk,4
fail,4
47.,4
minaj,4
nicki,4
licks,4
belittle,4
swilling,4
"""moment",4
vernon],4
middle),4
48.,4
xscape,4
monie,4
"""da'",4
"mind""",4
"carpenter,",4
pious?,4
thug's,4
prayers,4
"""ghetto",4
pius,4
pious,4
55.,4
efx,4
socrates,4
bleached,4
bias,4
seek?,4
"plato,",4
screech,4
das,4
"efx""",4
"""they",4
chic,4
hiding,4
"""empire",4
mausoleum,4
52.,4
joc,4
53.,4
petey,4
"""raise",4
54.,4
thugs-n-harmony,4
stains,4
corniche,4
colosseum,4
mo,4
priest,4
"cowboy""",4
thanksgiving,4
feast,4
rolls-royce,4
"""independent""",4
boring,4
"""nothin'",4
billboard’s,4
"evolved,",4
"""slow",4
denying,4
85.,4
ever-growing,4
power.,4
celebrate,4
tally’s,4
mainstream,4
"n****""",4
86.,4
history.,4
"move""",4
87.,4
"macklemore,",4
genre's,4
"motion""",4
enter,4
"lights""",4
"raps""",4
dedicated,4
then-rising,4
"genre,",4
hip-hop.,4
mtv's,4
influential,4
"""yo!",4
"old,",4
juvenile,4
83.,4
acts,4
"""headlines""",4
84.,4
ice-t,4
n.w.a,4
ruling,4
100.,4
99.,4
fitting,4
95.,4
"d-nice""",4
96.,4
"""o.p.p.""",4
"""call",4
naughty,4
nature,4
91.,4
"""heartless""",4
90.,4
94.,4
"""player's",4
"ball""",4
"""left/right""",4
93.,4
"""holla",4
92.,4
d-nice,4
"""c'mon",4
"lie""",4
89.,4
"maker""",4
88.,4
source,4
main,4
98.,4
"door""",4
"""looking",4
dj's,4
n',4
"""aston",4
"music""",4
quad,4
michelle,4
"train)""",4
97.,4
"""loungin""",4
"1989,",4
longstanding,4
"""lookin'",4
chart,4
sequence,4
butt,4
"""dunkie",4
74.,4
(j-jump),4
now31embed,4
contributorshot,4
"pimp""",4
"eleven,",4
"""po",4
anniversary:,4
75.,4
kross,4
lyricsto,4
kriss,4
"""jump""",4
ignition,4
(please,4
tellem,4
"action!""",4
"eventually,",4
71.,4
m.c,4
"u""",4
72.,4
cheeks,4
running),4
t-minus,4
please),4
"""lights,",4
"seconds,",4
guidance,4
internal,4
"twelve,",4
73.,4
guage,4
76.,4
billboard's,4
beginnings,4
rhymes.,4
hard-knock,4
"friends""",4
"""lovers",4
81.,4
observances,4
romeo,4
"nuances,",4
"baby""",4
harshest,4
82.,4
insights,4
uncommon,4
traits,4
genre,4
niched,4
inner-city,4
usher,4
overcoming,4
"boy)""",4
tally's,4
(soulja,4
"""crank",4
77.,4
"grammar""",4
s**t),4
"""(hot",4
78.,4
"twurk""",4
80.,4
"""whistle",4
victorious,4
79.,4
matching,4
youngbloodz,4
genre.,4
"""damn!""",4
mornin',4
b.o.b,4
i:,4
pig,4
craig,4
"ear""",4
"itch-bay,",4
"latin,",4
"""flava",4
7.,4
"poppa/warning""",4
8.,4
6.,4
dicks-nay,4
ix-nay,4
wale,4
"bitch-made,",4
charms,4
square,4
roscoe,4
kicked,4
"albert,",4
farm,4
"relations,",4
oprah's,4
"urkel,",4
peep,4
"purple,",4
"racist,",4
4.,4
"doorman,",4
"""expression""",4
howard,4
5.,4
l.v,4
coolio,4
"paradise""",4
"""gangsta's",4
commentator,4
cosell,4
rakim,4
"brakes,",4
bombers,4
14.,4
"like""",4
"""whatever",4
goddammit17embed,4
spade,4
13.,4
"had""",4
"""best",4
depressed,4
12.,4
"freeze,",4
jojo,4
pres'?,4
k-ci,4
it/california,4
15.,4
press?,4
t.i,4
"""low""",4
flocka,4
pavilion],4
coupes,4
waka,4
"hands""",4
9.,4
"dance""",4
humpty,4
10.,4
flux,4
flo,4
pase],4
sak,4
"motto""",4
contributorstranslationsportuguêswho,4
173,4
11.,4
rida,4
hope'll,4
nigga!,4
"t,",4
"oldhead,",4
rilkes,4
"rothkos,",4
"advice,",4
"alert,",4
cab,4
supermodels,4
city!,4
shoutout,4
hublots,4
"curses,",4
"verses,",4
"backyard,",4
"h.a.m.,",4
"card,",4
limit,4
"lord),",4
him!,4
diploma,4
tease,4
been?,4
s1,4
contributorstranslationsenglishmurder,4
207,4
for46embed,4
adopted,4
stuntmen,4
"reckless,",4
"holes,",4
applaud,4
"chemist,",4
"snapback,",4
maneuver,4
book-smart,4
"rollie,",4
big-face,4
street-smart,4
"bottles,",4
agree?),4
dalton,4
2.,4
"shop""",4
"owed,",4
expectin',4
"""thrift",4
1.,4
"""tootsee",4
gamblin',4
"eve,",4
g-code,4
"boyz""",4
wynn,4
work!,4
"removed,",4
wearin',4
3.,4
"shift,",4
wanzyou,4
"hare,",4
noah,4
"ha,",4
"beat,",4
extend,4
"stopped,",4
"soulful,",4
(sounds,4
regret,4
easier,4
"easier,",4
"rabbit,",4
redding,4
bunny,4
allergic,4
otis,4
contributorstranslationsportuguêsenglishenglishotis,4
karats,4
252,4
16.,4
pusha,4
bruno,4
andré,4
bosses,4
chance/stay,4
"og,",4
mo-seums,4
35.,4
"gagosian,",4
"dat""",4
36.,4
34.,4
"club""",4
"stacks,",4
37.,4
static,4
"""lollipop""",4
38.,4
salma,4
vintage,4
"""knockin'",4
"""bedrock""",4
magoo,4
warren,4
high25embed,4
jackson],4
"all""",4
32.,4
tits,4
"children,",4
"boogie""",4
crushing,4
jumps,4
"""up",4
"shoo,",4
33.,4
candyman,4
"boots""",4
civilians,4
lloyd,4
39.,4
31.,4
43.,4
"style""",4
"""gangnam",4
42.,4
chingy,4
"thurr""",4
pictures?,4
"""right",4
"time""",4
anonymous,4
44.,4
"gone""",4
momma's,4
"""dead",4
potion?,4
45.,4
"yearnin',",4
psy,4
41.,4
penélope,4
"baby)""",4
gunz,4
"halle,",4
thelma,4
willona,4
white?,4
tariq,4
icons,4
(uptown,4
blazer,4
"monroe,",4
marilyn,4
would've,4
"""déjà",4
40.,4
louboutin,4
1121,4
g.,4
136,4
opponent,4
torn,4
20.,4
dogg,4
...,4
(huh),4
syrah,4
"jungle),",4
será,4
"hot""",4
"back""",4
paralyzed,4
"""drop",4
21.,4
(goddammit),4
"border""",4
"""cross",4
pans,4
tortured,4
squad,4
"low""",4
"tatted,",4
"sean,",4
"""mercy""",4
17.,4
"paris""",4
go?,4
"""ni**as",4
18.,4
smile?,4
19.,4
cypress,4
sun?,4
"could...""",4
ballin',4
one/how,4
phuncky,4
freeze!,4
22.,4
23.,4
contributorstranslationsportuguêswelcome,4
"girlz""",4
9ine,4
twenty-five,4
strik,4
"wolvez""",4
"""you're",4
"""dansin",4
29.,4
one-two,4
reign,4
30.,4
chubb,4
"right""",4
"beatz,",4
padrino,4
dinero,4
"""treat",4
28.,4
(five),4
khaled,4
halves,4
"one""",4
24.,4
pears,4
"grail""",4
apples,4
"""holy",4
wholes,4
"rose,",4
"""alive""",4
25.,4
busta,4
axl,4
"""look",4
26.,4
27.,4
"horny""",4
riskin',4
contributorstranslationsportuguêslift,4
ivy,4
gangster],4
in),4
'caine,4
"enemies,",4
uhh!),4
alone,4
ducking,4
steady,4
pan,4
"""don't",4
bus,4
talked,4
dying,4
child,4
d.a.,4
"yourself!""",4
letting,4
addicted,4
name.,4
sense,4
devil,4
"nizzle,",4
auction,4
folks,4
eye,4
admit,4
thang,4
lux],4
"buh-buh-baby,",4
impossible,4
fingers,4
french,4
'80s,4
doin,4
missed,4
mile,4
1,4
lucas,4
table,4
ugly,4
stash,4
project,4
da...,4
feuds,4
70,4
smooth,4
"untouchable,",4
unbreakable,4
bless,4
bricks,4
appetite,4
search,4
unshakeable,4
mode,4
bowl,4
standin',4
vocal,4
dot,4
gang,4
mask,4
goodbye,4
buh-baby,4
4],4
"chain,",4
treats,4
payin',4
"sparks,",4
"freeway,",4
gentlemen,4
ha,4
contributorsamerican,4
blessed,4
further,4
brand-new,4
cheat,4
falling,4
back),4
inspire,4
hide,4
spades,4
although,4
drove,4
bentley,4
"times,",4
stevie,4
sue,4
thine,4
original,4
always—,4
harlem,4
pool,4
"spot,",4
rip,4
invisible,4
battles,4
roller,4
"what,",4
"haters,",4
mobbed,4
girlfriend),4
ops,4
represent,4
large,4
magazine,4
tec,4
"lisa,",4
successful,4
youtube,4
"(woo!),",4
person,4
shadow,4
smack,4
trap,4
good.,4
(you're,4
demeanor,4
security,4
girl),4
match,4
"trot,",4
"deep,",4
bye,4
"seat,",4
neighbor,4
luck,4
shift,4
"hovito,",4
"equal,",4
"perico,",4
amnesia,4
(hov'!),4
wack,4
"not,",4
someday,4
hov's,4
tops,4
sparks,4
"""your",4
legacy,4
parents,4
stripes,4
armadale,4
that),4
durag,4
sunny,4
"maricón,",4
"puta,",4
it—don't,4
front!,4
"girlfriend,",4
'bout?,4
"brick,",4
trunk,4
docked,4
amazin',4
maze,4
"night,",4
unfair,4
"haha,",4
"floors,",4
twin,4
fan,4
nephews,4
"(oh),",4
choice,4
rolling?),4
bleed,4
niro,4
bath,4
up?,4
tu,4
constantly,4
callin',4
lunch,4
shoulda,4
tito,4
chance,4
comfort,4
fans,4
bonnie,4
goddamn,4
"eh,",4
chickens,4
runneth,4
cup,4
winding,4
bullshittin',4
"sin,",4
lyrical,4
her-on,4
hunting,4
enemies,4
books,4
sing,4
"applause,",4
army,4
bid,4
passed,4
"stop,",4
suits,4
sorta,4
pyrex,4
damn...,4
mami's,4
bilal,4
ya),4
"cold,",4
pictures,4
damian,4
dream),4
ha-ya,4
like:,4
[verse],4
pill,4
"me,""",4
whip,4
"feds,",4
billy,4
quit,4
sets,4
life),4
coca,4
boat,4
extraordinary,4
therapy,4
pregnant,4
holmes,4
"street,",4
ears,4
luke,4
denzel,4
swallow,4
"flight,",4
horns,4
puffing,4
followed,4
muhammad,4
rope,4
lesbians,4
finally,4
signs,4
real?,4
moms,4
cruise,4
cassius,4
"cheese,",4
post,4
lawyers,4
smell,4
forever?,4
serve,4
above,4
young),4
lights),4
"level,",4
dog,4
story?,4
mine's,4
ended,4
passion,4
[ari,4
score,4
points,4
sides,4
lick,4
seek,4
"screwed,",4
image,4
"block,",4
girl's,4
hating,4
shows,4
sips,4
experience,4
needle,4
ahh,4
stock,4
starving,4
gunning,4
invadin',4
sign,4
meant,4
(forever,4
myyyyyy,4
tryin,4
clips,4
hospital,4
night!,4
yawnin',4
named,4
"prime,",4
"bars,",4
holding,4
clash,4
begin,4
hov),4
single,4
"room,",4
claim,4
deuce,4
xavier,4
jewelry's,4
brownsville,4
"yeezy,",4
(that,4
27,4
anka,4
existence,4
america's,4
"face,",4
conditions,4
(ow),4
stage,4
attention,4
others,4
"breakfast,",4
situation,4
video,4
bang,4
heights,4
businesses,4
toast,4
nations,4
man),4
vibe,4
farrakhan,4
what?,4
corruption,4
raise,4
bm,4
kravitz,4
"better,",4
poem,4
they've,4
sounds,4
hustlers,4
"woo,",4
contributorsthe,4
legal,4
illegal,4
cuz,4
glory,4
wilson],4
parties,4
got!,4
bottles,4
balance,4
force,4
"ago,",4
notes,4
shouldn’t,4
sons,4
30,4
size,4
meets,4
"h-o,",4
surf,4
wallace,4
tripping,4
35,4
"different,",4
throwin',4
tsu,4
president,4
url,3
shirt,3
"season,",3
usin',3
uh!),3
spirit,3
closer,3
crowd,3
watched,3
pounds,3
poverty,3
jermaine,3
ate,3
thoughts,3
home!,3
stove,3
mi,3
ambition,3
enemy],3
lame,3
union,3
"something,",3
minute,3
legitimate,3
reference,3
turns,3
61,3
champagne.,3
avoid,3
"cube,",3
tail,3
exercise,3
77,3
"hear,",3
"clean,",3
calm,3
doug,3
'nother,3
"classic,",3
somebody's,3
that.,3
shook,3
think?,3
s,3
interviews,3
thirty-six,3
taste,3
clouds,3
holster,3
minds),3
holler,3
rep,3
forgiveness,3
amateurs,3
moves,3
pockets,3
filled,3
decisions,3
chose,3
prisons,3
kravitz],3
master,3
(yes!),3
jewish,3
{surf,3
clue,3
(that's,3
window,3
"(wassup,",3
gear,3
"lick,",3
fbi,3
goal,3
no!,3
parents),3
punches,3
"momma,",3
we?,3
"child,",3
thirty,3
bullet,3
complain,3
bite,3
"hand,",3
moral,3
"'bout,",3
"champion,",3
vice,3
michele,3
"work,",3
"rain,",3
"bricks,",3
y’all,3
daylight,3
liked,3
wheel,3
marble,3
babe,3
dust,3
prescription,3
winter,3
addiction,3
"thoughts,",3
amount,3
walked,3
crip,3
"(never,",3
"(holy,",3
familia,3
homicide,3
.38,3
saved,3
blade,3
isis,3
yours,3
blades,3
razor,3
"park,",3
quarters,3
feed,3
turner,3
loot,3
those),3
especially,3
homies,3
sponsored,3
rounds,3
accurate,3
spread,3
c,3
duckets,3
"lights,",3
bury,3
lived,3
starts,3
"marcy,",3
shoulders,3
coldest,3
career,3
rob,3
mickey,3
league,3
l,3
why),3
it),3
(don't,3
steal,3
speed,3
quiet,3
race,3
"stone,",3
divine,3
led,3
one.,3
division,3
form,3
steam,3
mule,3
neighbors,3
gate,3
guilt,3
preacher,3
married,3
ridin',3
"smoke,",3
conscience,3
observe,3
wine,3
letters,3
tend,3
"move,",3
survived,3
kin,3
"westside,",3
"date,""",3
cuts,3
classic,3
ah,3
manolo,3
15,3
[timbaland],3
isn't,3
"beyoncé,",3
"mind,",3
gloria,3
notice,3
rosé,3
deny,3
"yet,",3
"bro,",3
9-7,3
provided,3
apply,3
iceberg,3
himself,3
grill,3
bruh,3
names,3
"near,",3
it'll,3
lazy,3
blind,3
plug,3
online,3
levels,3
gat,3
(ugh),3
"dreams,",3
"earth,",3
you'se,3
imperial,3
"breath,",3
bit,3
cruisin',3
want?,3
"art,",3
stares,3
blank,3
complete,3
fish,3
us?,3
"g.o.a.t.,",3
"think,",3
flex,3
tonight?,3
"clips,",3
herself,3
mitchell,3
ness,3
cal,3
jet,3
"bye,",3
tear,3
"place,",3
involved,3
20,3
"""please",3
"evening,",3
morn',3
engine,3
wonder],3
vs.,3
backside?,3
dumbo,3
58,3
"williams,",3
handlin',3
8,3
freedom,3
yi,3
knife,3
slept,3
lear,3
kickin',3
tucked,3
niggas'll,3
"chef,",3
"flesh,",3
slipped,3
juice,3
ruthless,3
trappin',3
'scuse,3
trot,3
"store,",3
jewelers,3
giggle,3
damage,3
"it's,",3
scooby,3
hehehehe,3
easily,3
f'real,3
pelle,3
role,3
slice,3
veins,3
droppin',3
terri],3
whisper,3
mute,3
sharpton,3
driver,3
"""hov,",3
strap,3
"deal,",3
"lesson,",3
cannot,3
babies,3
"person,",3
(ohhh),3
"godfather,",3
b.i.g.],3
d,3
"wait,",3
hip-hop,3
'specially,3
"escape,",3
entire,3
(ooh),3
"b,",3
cute,3
disturbed,3
surf],3
e,3
"nation,",3
"""that's",3
chip,3
during,3
account,3
policy,3
gods,3
den,3
grave,3
"chips,",3
coffin,3
"mode,",3
upon,3
advice,3
bout,3
boom,3
prohibition,3
'head,3
politicians,3
"b.i.g.,",3
chatty,3
watchy,3
mistake,3
monster,3
cîroc,3
states,3
youngest,3
"guru,",3
ratchet,3
prove,3
"livin',",3
sorts,3
"sweet,",3
ounce,3
innocence,3
hammers,3
birthday,3
21st,3
amounts,3
bust,3
night?,3
logo,3
self,3
whatchu,3
—,3
"dinner,",3
"lunch,",3
washington,3
plane,3
"past,",3
snitch,3
hurts],3
wounds,3
laugh,3
baby!,3
suck,3
hehe,3
drummer,3
"company,",3
at-bat.,3
"friends,",3
joint,3
crib,3
contributorsi,3
environment,3
"iron,",3
"mask,",3
night's,3
superhero,3
appeal,3
"unseeable,",3
unreachable,3
"stroll,",3
"future,",3
"nuts,",3
flippin',3
raw,3
english,3
ki,3
shades,3
"whatever,",3
"eating,",3
petty,3
bowie,3
math,3
stereolab,3
mentality,3
bun,3
"going,",3
og,3
gangsterment,3
suede,3
target,3
c.,3
you’re,3
it;,3
clown,3
packs,3
familiar,3
bringing,3
stacks,3
simple,3
"doin',",3
due,3
understood,3
1's,3
pillows,3
vincent,3
briscoe,3
belly,3
bulletproof,3
bo,3
travis,3
vouch,3
nigga.,3
knees,3
offend,3
relationship,3
based,3
"listen,",3
up...,3
ill,3
officers,3
scoop,3
goodbye...,3
begins,3
city!),3
plays,3
reminisce,3
"reminder,",3
k.,3
spoon,3
"everywhere,",3
lees,3
130,3
spike,3
makin,3
wire,3
cris',3
oversized,3
chasin,3
"back!""",3
discover,3
groove,3
steak,3
cribs,3
mothafuckin',3
"hardcore,",3
float,3
"however,",3
"those,",3
defined,3
leafs,3
farmers,3
"brown,",3
polo,3
fleece,3
r.i.p.,3
gianni,3
curb,3
twenty-inch,3
"crack,",3
basking,3
tribe,3
"y'all,",3
"""oh",3
"favor,",3
"r-o,",3
(jay-z),3
tube,3
abiddout,3
fidduck,3
throwback,3
sendin',3
brim,3
trill,3
standing,3
"""say",3
"back-to-back,",3
offers,3
dark-skinned,3
"may,",3
like[hook],3
"(hov),",3
tilted,3
"water,",3
"live,",3
"""is",3
"set,",3
"cab,",3
m,3
lamar,3
ol',3
zipped,3
"plastic,",3
"happens,",3
(watch,3
"'round,",3
york),3
(just,3
sir,3
george,3
"anywhere,",3
agreed,3
x’s,3
2011,3
"spirit,",3
"gentlemen,",3
2001,3
"""when",3
practicing,3
russell,3
agree,3
tv,3
"b-i,",3
class,3
iyanla,3
wind,3
worried,3
vanzant,3
appearance,3
"bleek,",3
ruler's,3
"angel,",3
“i,3
pro,3
"already,",3
test,3
prices,3
animal,3
grant,3
buffoonery,3
"on),",3
dreaming,3
"signed,",3
nets,3
yankee,3
climb,3
precinct,3
witnessed,3
"paid,",3
highness?,3
skill,3
"roll,",3
roadster,3
crush,3
"food,",3
sellin',3
sofa,3
"bright,",3
"arm,",3
taste?,3
bowed,3
screams,3
gates?,3
heaven?,3
trinity,3
biz,3
"auto-tune,",3
flash,3
"him?""",3
violent,3
him?,3
able,3
questions,3
recording,3
#1,3
sour,3
shits,3
champ,3
her?,3
orleans,3
"pepsi,",3
‘cause,3
tree,3
venus,3
virgin,3
thug,3
fair,3
breezy,3
flesh,3
"call,",3
busy,3
"screaming,",3
"bar,",3
angel,3
nas,3
hello,3
sample,3
seeds,3
blaze],3
"favors,",3
kilo,3
dancing,3
daily,3
skateboard,3
motherfucking,3
(word,3
muh'fuckin,3
"blueprint,",3
vest,3
lime,3
sight,3
haven't,3
cherry,3
god's,3
be),3
silver,3
"winter,",3
"shots,",3
"guys,",3
"cake,",3
staring,3
missin',3
baggin',3
ivory,3
apologies,3
hour,3
ever?,3
drown,3
comme,3
"fall,",3
tuxedo,3
tv's,3
quarter,3
cycle,3
sailing,3
tusk,3
elephant,3
charges,3
chill,3
fork,3
innocent,3
"heard,",3
"straight,",3
conceive,3
"lose,",3
acres,3
sam,3
poke,3
see?!),3
자기,3
(but,3
young!,3
breed,3
vicious,3
evil,3
raindrops,3
"naw,",3
nerves,3
direction,3
trapping,3
spray,3
79,3
heroin,3
ii,3
euros,3
weird,3
"weirdos,",3
arctic,3
"actually,",3
district,3
guilty,3
perry,3
"(you,",3
weeks,3
"""a",3
plans,3
stitch,3
versace,3
plates,3
"boss,",3
monkeys,3
slid,3
schooled,3
"molly,",3
pops,3
tells,3
miami,3
"'96,",3
tale,3
"about,",3
truck,3
actors,3
actresses,3
doesn't,3
"sweats,",3
map,3
23,3
brains,3
text,3
shopping,3
bubble,3
carried,3
cost,3
360,3
ashamed,3
modern,3
"control,",3
subtract,3
waitin',3
return,3
'92,3
scramble,3
"air,",3
m's,3
"boat,",3
whites,3
spilling,3
(my,3
garments,2
"car,",2
mike],2
dice,2
stretched,2
"youngin,",2
crunch,2
ballys,2
peedi,2
forty-eight,2
(nigga,2
funeral,2
"gun,",2
"dunk,",2
darken,2
des,2
phenom,2
"garçons,",2
cell,2
rucker,2
splittin',2
fountain,2
girlies,2
sister,2
jordans,2
"lightly,",2
shock,2
ale,2
purse,2
ballantine,2
"pro,",2
"biased,",2
"forty-two,",2
afros,2
like[interlude],2
ganja,2
broadway,2
pistols,2
pop's,2
boi],2
six-pack,2
"(geah),",2
miller,2
fantasy,2
evolve,2
headed,2
"23s,",2
"crossover,",2
pajama,2
mattress,2
nips,2
"sixteens,",2
slam,2
ow),2
fo',2
"heh,",2
homage,2
six-deuce,2
"champale,",2
scale,2
malcolm,2
honest,2
"chi,",2
warrior,2
"charlie,",2
pity,2
"fair,",2
recognize,2
woo!,2
pork,2
raising,2
"now?""",2
yet?,2
dion,2
giant,2
"same,",2
(ring!),2
seein',2
"gangsters,",2
sadie,2
trumpets,2
christmas,2
homine65embed,2
gorgeous,2
detroit,2
players,2
contributorssome,2
gather,2
125,2
chi-town,2
saint,2
contributorstranslationsportuguêsprimetime,2
landed,2
okay32embed,2
hesitates,2
mature,2
"victorious,",2
voices,2
madonnas,2
goose,2
mac,2
"eon,",2
cali,2
already?,2
dip,2
geah),2
"pavement,",2
fightin',2
mug,2
"cut,",2
boost,2
"guns,",2
"'88,",2
witness,2
luther,2
forty-year-old,2
serving,2
grows,2
"soldier,",2
battlin',2
"""black",2
"pig,",2
done!),2
japan,2
sexy,2
prada,2
else?),2
marys,2
"london,",2
world),2
puff's,2
omillio,2
(awwwwwww),2
dro,2
"hoo,",2
"pam,",2
disappear?,2
"teacher,",2
queues,2
(justin,2
(bow),2
swam,2
adam,2
a&rs,2
turnin',2
"red,",2
tote,2
authors,2
"rib,",2
slipping,2
tastes,2
nude,2
finna,2
wap),2
"home?""",2
(fetty,2
"two-door,",2
jason,2
chewed,2
(pearl,2
this;,2
coloring,2
rainbow,2
(zac,2
gain,2
"rembrandt,",2
buildin',2
contributorstranslationsportuguêsh·a·m,2
dimes?,2
hustled,2
jam).,2
lifetime,2
"joy,",2
"cases,",2
paintin',2
crumbs,2
handshake,2
helicopter,2
page,2
"building,",2
hovercraft,2
"question—yo,",2
'06,2
"(damn,",2
"forefathers,",2
"ever,",2
west),2
bored,2
mcdonald's,2
"(ow),",2
huh?25embed,2
asses,2
drew,2
yeah!,2
"famous,",2
"ham,",2
or-a-gy,2
metaphorically?,2
contributorstranslationsportuguêsespañolthe,2
historically,2
action,2
kicking,2
lonely,2
(like,2
(ohh),2
zip,2
"dick,",2
jumping,2
microphone,2
(jay,2
(el,2
en,2
brr),2
ws,2
"clique,",2
joke's,2
"heat,",2
snake,2
"suits,",2
"quit,",2
hung,2
laugh?,2
"eli,",2
head's,2
191,2
"sinatra,",2
share,2
at-bats.,2
ethiopian,2
attached,2
"mike,",2
"ace,",2
wrinkle,2
hunger's,2
"wrestler,",2
"must,",2
situations,2
feelings,2
"egyptian,",2
(hehehe),2
steppin',2
fallopian,2
shirley,2
murdock,2
tripped,2
bridget,2
"gidget,",2
again?,2
"""really,",2
"billi,'",2
obscenity,2
bled,2
stressed,2
decade,2
(let,2
"left,",2
fontainebleau,2
robe,2
wilson,2
cursed?,2
spoke,2
hon,2
hennessy,2
beds,2
"really?""",2
deserves,2
"(""do",2
"tight,",2
"just,",2
yeezy's,2
