track_id,track_name,album_id,album_name,artist_id,artist_name,duration_ms,preview_url,release_year,lyrics
2nOgFxYsQnYaVCydWhtP3d,Pressure (Intro),4Re8JSuo0lUxYCMjDnafvd,Better Me Than You,0c173mlxpT3dSFRgMO8XPh,Big Sean,54663,,2024,"Aye, hit me back, man, you know, I, uh
Aye, nigga, where you been at, bro?
Always in the studio but ain't never with your son
Come on, baby
Ayo, the city fuckin' with you right now, bruh
Niggas talkin' crazy about you in the hood, bro

Niggas say you ain't even been in it

We speaking two totally different languages

(Shit)

You need to figure your shit out

The city need you, dog, come on man

Them niggas saying you ain't been to the city in over a year, nigga

I just seen yo' daddy drive a Uber, dog, what's good?

(Oh, God)

You need one of them anthems, nigga

You need to figure yo' shit out

You need to diss someone

You should just disappear

We need you, dog

You should just diss a nigga, man, drop a diss track

I miss you, the real you

I miss you

You don't miss me, bitch"
4jRFhW5FKH2LbW6POLx80q,Iconic,4Re8JSuo0lUxYCMjDnafvd,Better Me Than You,0c173mlxpT3dSFRgMO8XPh,Big Sean,156559,,2024,"Uh
Yeah
(Hit-Boy)
Yeah
Ayy
Ayy, ayy, ayy, ayy

Ayy, ayy, ayy, ayy

Straight to the top—that's how I rock (Ayy, ayy)

Ayy



Back to the basics

Back to the work like we back from vacation we never not takin'

We what? (What?) Back to the basics, back to the basement

I love makin' progress you peons not makin'

Bro turn this back on me then push back up on me

I'm not really fazed by his fakeness

I'm cut from a different cloth

Engineered from a different tier type greatness



Okay, let's get it, let's get it

Let's get it, let's get it, let's get it, let's get it, I got it

They love to talk shit but can't top it

I might just style yo' stylist (Oh, God)

They went and did what I did after I did it

Shit, ironic (Damn)

The way that I did what I did

My bitch love to call me iconic (So iconic right now)

Ayy, ayy, ayy (Like, what the fuck?)



The time ain't gon' free up, the contract get read up

Yo' business is fucked

Crackers runnin' it up while they kickin' they feet up (Stupid)

You might as well signed you a prenup, then copped you a Fiat (Swerve)

Don't worry—I got properties that you could rent out

I'm not a new artist, brodie—I been out

These hoes wanna end us, these boys think I'm finished

But I turn the tables like Funk Flex in NY

Yeah, it's gon' all come around like a fisheye

And I'ma need all that love back that I dish out

The peace is Jesús—yeah, I had to go Biggie (Oh, God)

Y'all niggas rap like y'all actin' like Shiggy

I'm in a Mecca you boys can't touch down in

They turn a conscious rapper unconscious

They feed these gangsta rappers to piranhas

They take off yo' Cartier, fill it with diamonds

To put on they eyes just to hide all the trauma

I just ain't rhymin' to rhyme, bitch



We back to the basics

Back to the work like we back from vacation we never not takin'

We what? Back to the basics, back to the basement

I love makin' progress you peons not makin'



Let's get it, let's get it

Let's get it, let's get it, let's get it, let's get it, I got it (Ayy)

They love to talk shit but can't top it (Ayy, ayy)

I might just style yo' stylist (Oh, God) (Ayy, ayy)

They went and did what I did after I did it (Ayy, ayy)

Shit, ironic (Ayy, ayy)

The way that I did what I did (Ayy)

My bitch love to call me iconic"
12c9upZX3qLJP9UQlKFjDP,Typecast,4Re8JSuo0lUxYCMjDnafvd,Better Me Than You,0c173mlxpT3dSFRgMO8XPh,Big Sean,199499,,2024,"Yeah
Just been all about expansion, you know?
You know they hate when I talk like this
Ayy
I got pimpin' in my blood

Got my main girl in the tub, all she wearin' is some suds

I done bossed up to the point that all I care about is love

Turn the family all execs, no such thing as rich enough

Too Real Under Sean Teachings, acronym for trust (Trust)

Initials in the sheets, got my logo in the rug

Built-in alarm clock, ain't got to tell me to get up

When I walk in the arena, I feel like I'm Jerry Buss (Bust it)

And we shut down Coachella, they thought it was Harry Styles

Except the skin same color as a black and mild

Meditatin' blackin' out, J. Cole, a middle child

But you know I get my fuckin' way, like an only child

Downtown pimpin', city slickin', rockin' crocodile

Yeah, they tryna pipe me down, but you gotta wipe me down

Could tell from my handwriting, I got signature style

I should write a fuckin' book on how to get it off the mile



They used to look right past me (Swerve)

Niggas can't even catch up to the past me (Swerve)

She just wanna love me down and harass me

They want me to play my role, but you can't typecast me (Bitch)

Yeah, typecast me

Makin' sure my son straight, makin' sure my girl straight

Makin' sure the fam straight, then I can die happy

They want me to play my role, but you can't typecast me (Bitch)



Yeah, multi-million dollar salaries, for all of my legalities

And we comin' black tux when we movin' casually

Could build a damn positive affirmation gallery

Passin' plays to my niggas, so the income is passive

My genre isn't rap anymore, it's under classics (Classics)

Look, I knew back on Griswold

When ain't nobody have my back, 'cause it was against the wall

And Waun got hit with that fed case

And he was livin' through me for that decade, to balance his head space

Man, first thing I think about, boardin' a jet

Is how my mom and dad was flight attendants, that's how they met

No wonder why my head's in the clouds, it makes sense

Every day I wake up, I'm one day closer to death

So what you gon' do with the time you got left?

Ball on these pussies, damn, look at my neck

I used to sell CD's outside of my history class

What a foreshadow that was, when I'm lookin' back

From the blog era, had to get through the tabloids

Just like MJ had to get through the bad boys

My son first Christmas, he finna have mad toys

I'll probably get his ass a S-Class if he ask for it

But he gotta learn the hard way, life's a crash course

And stick to the task, while dodgin' the task force (Of course)



They used to look right past me (Swerve)

Niggas can't even catch up to the past me (Swerve)

She just wanna love me down and harass me

They want me to play my role, but you can't typecast me

Yeah, bitch

Makin' sure my son straight, makin' sure my girl straight

Makin' sure the fam straight, then I can die happy

They want me to play my role, but you can't typecast me (Bitch)



They used to look right past me

Ain't wanna do right by me

Fuck it, alright by me (Fuck it)

So I couldn't do this and couldn't do that

But niggas can't typecast me

Niggas can't typecast me, niggas can't typecast me

Fuck it

Better me than you, shit, I gotta see it through"
6hZBgGGkBdYHpjj6MZeJtG,Break The Cycle (feat. Charlie Wilson),4Re8JSuo0lUxYCMjDnafvd,Better Me Than You,0c173mlxpT3dSFRgMO8XPh,"Big Sean, Charlie Wilson",281934,,2024,"Come and lift me up
Funny how nigga tend to believe more than what happened
I mean really, do we look like inglorious bastards?
Lena Waithe told me I was the Black Brad Pitt
I wasn't too fond of that title, flattering as it is

I mean, really though, that's what you think of my rep?

That's what they saying 'bout me, quiet as kept

Like I just go from one star to another star

Like I'm drawing out a constellation or

Go from one hole to another like I'm shooting par, that ain't me at all

I really had to stop what I was doing and start retracing my steps

And had to break some cycles

Sometimes, you don't always win it as much as you like to

But they can't see you out here panicky

You can't expect it to change doing the same, that's insanity

They catch me on the canon moving candidly, and even though I'm out the frame, they pan to me

But I'm so on that I'm well-off, I only ever fell back, not fell off

Fuck it, it's just a different cycle



Sometimes, you gotta go through a different cycle

Cycle, cycle

Oh, is that what you think of me? Is that what you heard?

That ain't even the half of it, nigga, I'm on a different cycle

Come and lift me up

I'm saying, how 'bout instead of tearing me down, you

Come and lift me up

Yeah, how 'bout that?



Look, I got trauma that I haven't dealt with

I got feelings that I haven't gelled with

I got a lot of girls that want to get up and meet

And have a conversation with me after they melt quick

But I can't do to my baby, I'm too solid

I mean so solid to the point that my homeboy is The Rock, shit

You thriving off of gossip, you the type to lose faith and stop it

I'm climbing the mountain even if I can't see the top of it

Living the highs, striving the lows, understand that's a whole different control

I done hit baby, that's Mission Control, ulterior motives that's getting exposed

Not enough money to give 'em my soul, I set the standards, you live up to those

Life speaking through me, it's not Morse code, I cut you off 'cause I'm really that cold

Tryna go stone cold on me but I'm hot

American dollar crashing out but I'm not

This that prime time, baby, I'm in that time slot

Coming to you live, swear these nigga is dying to watch

So fucking busy, she can't tell if I'm lying or not

I just gotta get this shit, I'm on a different cycle



Come and lift me up

Oh, is that what you think of me? Is that what you heard?

That ain't even the half of it, nigga, I'm on a different cycle

How 'bout instead of tearing me down, you

Come and lift me up

Oh, God

Aye, aye



I went and bought my mama a Benz

And then I bought myself one, and she like, ""Look, we twins""

Nice watch, baby boy, but watch how you spend

And make sure that it's a write off, I just want to see you right off

And before you leave that mansion, make sure you cut the lights off

Mama, I know, like I don't work for every dollar of my own

She know I got the heart of Joe and the mind of Mildred

And the rest of the OGs that's woven all through my soul and spirit

Fuck it, I had to break the cycle



Break the cycle of us thinking we don't have enough, ya know?

Living in the illusion of scarcity

She never got her Chanel, but I broke the cycle

Yeah

And I had to get her a red one 'cause she a Delta

And she used to be a flight attendant on Delta, for real



I'm a grown man

But I had to break the cycle

Yes, I did

I said I'm a grown man but I had to break the cycle



Yo, what's up, my brother, great to hear from you, man

So a few things, most importantly, that sounds amazing

Your baby boy's nine months old and thriving, I love hearing that

And I'm sure that

You were, you're an inspired artist to begin with, like right out of the gates

But I'm sure holding your baby boy gives you a whole new perspective on

This new evolution of what inspiration means, right? So I'm sure, man

I'm sure your motivation, inspiration is through the roof every time you hold your baby boy

And what's cool, just

Y-your baby boy at nine months is already almost bigger than Kevin Hart so that's, that's really cool

Alright, my brother, love you, man

And I'm so happy for you, man, can't wait to see your baby boy, okay, bye"
6K6mPhL5lDcYQVu6IMqF06,Who You Are (Superstar),4Re8JSuo0lUxYCMjDnafvd,Better Me Than You,0c173mlxpT3dSFRgMO8XPh,Big Sean,201713,,2024,"Calling my number one
Front row at your audience
All these cameras, and you still alone
My phone is always on
I'm only yours, I'm always yours

Aye, whoa, whoa, look

These bitches finna hate you, you a superstar

You know who you was, I know who you are

Fucking with a nigga, let her take it too far

You the one that they got up on they mood board

When I flick you from the back, you a superstar

You know who you was, I know who you are

Aye, I know who you are

I know who you are



Yo' face buried in silk

I hop, I'm on top, I'm the king of the hill

Ex wrapped around your finger, he wanna marry you still

I'm talking shit in your ear, you showing off in the mirror

I match your sex drive, I'm teaching you how to steer

I put you in every gear, yeah

I ask her do she love it

She say, ""Daddy, hell yeah""

She deserve a tail number and a Telfar

You don't need a man, you need a man as your hold up

You don't need a man, you need a cameraman

I'm not that nigga that you call that's never answering

These stupid nigga fumbling a real bitch, they can't handle it, aye

Tesla truck, picking it up

Dickin' her down, liftin' her up

She drop it again, it's a deluxe

She a superstar chick, give her superstar dick

Fuck around and have a superstar kid, aye



Man, these bitches finna hate you, you a superstar

You know who you was, I know who you are

Fucking with a nigga, let her take it too far

You the one that they got up on they mood board

When I flick you from the back, you a superstar

You know who you was, I know who you are

Aye, I know who you are

I know who you are



All she need's a platform

All she need is somebody who gon' go to bat for her

Soon as she leave the house, make her come back for it

Who gon' hold that ass down and make her want to clap for it?

Clap for it, and you the best at it

Sold out shows, jumpin' like a pep rally

Girl, you poppin', I'ma fuck you at the Met Gala, we made a mess at it

Aye, and fuck these hating ass bitches, hope they take it personal

And you know the hate last as long as the workflow

Pisces, Scorpio, water signs, surf those

Pussy fire, I might have to go no-shirt mode

And you blessed, I know Creflo and Kirk know

You a superstar, just never go commercial

Right stroke, left stroke, that's the best stroke

Death stroke, tongue all down your throat



Oh, ah, you don't ever happen to people like me

You could be anywhere, but you're where you wanna be, yeah

Shooting star in the limelight, my sweet thing

And I'd buy you this whole fucking world

'Cause you love me for me, yeah, yeah



These bitches finna hate you, you a superstar

You know who you was, I know who you are

You the one that they got up on they mood board

You know who you was, I know who you are

I know who you are

I know who you are



Calling my number one

Front row at your audience

All these cameras, and you still alone

My phone is always on

I'm only yours, I'm always yours"
0cLlNW30p6Sqp3hSCpBEXw,Yes,4Re8JSuo0lUxYCMjDnafvd,Better Me Than You,0c173mlxpT3dSFRgMO8XPh,Big Sean,209064,,2024,"Ooh-ooh, mmm-mm
Ooh-ooh, woah, woah, yeah
You a yes man, I'm a rich boy (Throw some Ds on her)
I'm a breast man, I'ma skeet on her, make a mess
And she gon' look up to me, I'm who she proud of

I come from where it's hustlers, pimps, players and don dadas



Yeah

Yeah, yeah



New shit might get spooky, had to bring the ways back

Stupid lil' bitch wan' reminisce about some shit from way back

When you slackin' on the job, that's when they try and take that

Niggas really think they cutthroat 'cause they talkin' out they necks

How don't you get out your feelings? Middle fingers to these niggas

They wanna see me turn to the villain, either way though, I'ma kill 'em



When they tried to tell me, ""No,"" I said, ""No, motherfucker, yes"" (Yes)

Yes (Huh), yes (Huh), yes (Huh), yes (Huh)

Yes (Huh), yes (Huh), yes (Huh), yes (Huh)

Yes (Tss), yes (Huh), yes (Huh)

When they tried to tell me, ""No,"" I said, ""No, motherfucker, yes"" (Huh)

Yes (Huh), yes (Huh), yes (Huh), yes



Fuck you mean? My life real GTA

And I need a payment in ETH

Right now the motherfucker ETA

And I be the champ, nigga, year after year, after year

Yeah, I'm goin' three-peat wave

I ain't droppin' no dime, you boys cheapskates

And I'm stickin' to the course, no PGA

Hoes plottin' on me, that's so cliché

Five-star suite, five-star general, yeah, bitch, and I'm goin' AWOL (AWOL)

How the fuck a young nigga got his whole logo

On a jersey and a nigga don't play ball?

Stupid niggas been like ""Where you been?""

All I said, ""The fuckin' rocket, bitch, I'm 'bout to go take off"" (Take off)

Bitch, I'ma fly my own PJ, fuck you mean?

Top flight security of the world, Craig

Goofy-ass highs

Niggas got my name in they mouth 'cause I'm all in their girl head

I step to the code, niggas can't decode me

If they pushin' my buttons, it's code red

Twenty thousand bitches prayin' that we break up

You that nigga, why you sleepin'? I'm him when I wake up

Yeah, holy matrimony where I stack the cake up

This right here the realest game I probably ever gave up



When they tried to tell me, ""No,"" I said, ""No, motherfucker, yes"" (Yes)

Yes (Huh), yes (Huh), yes (Huh), yes (Huh)

Yes (Huh), yes (Huh), yes (Huh), yes (Huh)

Yes (Tss), yes (Huh), yes (Huh)

When they tried to tell me, ""No,"" I said, ""No, motherfucker, yes"" (Huh)

Yes (Huh), yes (Huh), yes (Huh)

Yes



Yeah

Yes



I would rather give y'all my soul, I don't have to sell it

Might take a piss off your rap Mount Rushmore after I scale it

Blue strips when I do hit the strip, know we fuckin' it up like Elvis

No broke talk, G.O.A.T. talk

Money talkin' to me, like I don't need no motherfuckin' therapist

Brought it right back to the crib like it's nowhere else to go

I was in North Carolina throwin' up them pyramids with Hov

Confirmation that my ancestors built pyramids, for sure

Nothin' happens by coincidence, it's written in the scrolls

Fuckin' wifey types like hoes

I can't even put on my clothes, bitch, I gotta go

Pockets so deep, it implodes

Who keepin' up with the score? I don't plateau

Niggas back up in that mode

And I don't weigh no pros or no cons 'cause I only know pros

Fuck what you sellin' me

I lay the play down to run this bitch, I think they tellin' me, ""No"""
5oq7ssOOA3U6UbQ5vjYQvO,It Is What It Is (feat. Gunna),4Re8JSuo0lUxYCMjDnafvd,Better Me Than You,0c173mlxpT3dSFRgMO8XPh,"Big Sean, Gunna",203637,,2024,"Yeah
It is
Woah (Woah, woah)
And I'm 'bout to get an IV, so
Let me knock this out real quick
(Run it back, Turbo)

Yep (Woah)

B-I-G, B-I-G, what are you sayin'? My baby, this big as it gets (Gets)

Run it up like my crib at the top of the hill

Really though, that's 'cause it is (It is)

Quit being so sensitive and takin' it personal, baby, it's biz (What?)

I cut they ass off, but fuck it, though, cut me a check, ho, it is what it is

Run that shit back, Turbo (Ayy, woah, yeah)

Let's go, let's go

It's simple, but it ain't easy

Woah, woah, I got it figured out, woah

(Run it back, Turbo)



Fuck all that hatin', that shit a disease and they dyin' off (Woah)

I got a goddess that just hopped up out of the pool and she never dryin' off

Cheffed up the product, I put that bitch right on the shelf and hell yеah, it's flyin' off

Fuck is you talkin' 'bout, stupid? We out of here, baby, yеah, I'm signin' off

Boy, let's go

Whole different breed, you know? My life a whole different degree, you know?

Tryna flip me a BMO, no wonder I'm capital P, you know?

Wonder what side of the deal was cold

Me and Tone in a Caprice, you know?

We had to print out the CDs and plant all the seeds, and just roll up our sleeves, you know?

Understand, niggas came straight out the concrete, it wasn't no beach with the breeze, you know? (Straight up)

Mobbin' like 'Pone, capeesh, you know?

'Cause niggas need more than a piece, lil' ho (God)

Took a long way to the top (Top)

Y'all too worried 'bout a fast track (Swerve)

Face all on the front page, I don't give a fuck about no backlash

I been backstabbed and laughed at

We gon' see who get the fuckin' last laugh

And we doin' more numbers than— (What?)

Still doin' more numbers than hashtags

Yeah, big business with a fat staff

In the crib alone, having flashbacks

Like, I really sacrificed it all (What?)

Fuck it, I wanted it that bad, nigga



B-I-G, B-I-G, what are you sayin'? My baby, this big as it gets (Gets)

Run it up like my crib at the top of the hill

Really though, that's 'cause it is (It is)

Quit being so sensitive and takin' it personal, baby, it's biz (GunWunna)

I cut they ass off, but fuck it, though, cut me a check, ho, it is what it is



Fuck all that shit, let's get back to the business

I run up them racks independent (Young Gunna Wunna)

Stack them racks next to the fan on the ceiling

I can go blow me a million (Go blow me a million)

Jump off the P, I can ball in Detroit like I'm playin' the Pistons (Playin' the Piston)

No time to wait, I'ma hit in this Scat', hope they payin' attention

They try turn their back on the realest

Ain't work, what the word on me now when you fearless?

Niggas all hype, need some realies, my competition are like all of my children (Like all of my children)

Me like the top I can fuck, but can't wife, but it's up when we linkin' (It's up)

Young Gunna on the mic and I twinkle a lot of ice, niggas know they can't see me (Know they can't see me)

Saint Laurent lens, want a light light bright, can't nobody dim it (Nobody)

Pull up big body Benz, me and my twin, and it's fuck all the critics (Fuck all you critics)

Youn ain't my kin, you ain't my type, you like one of the gimmicks (Like one of the gimmicks, Ah)

Pretty lil' bitch, stop at red light while I play with her kitty



B-I-G, B-I-G, what are you sayin'? My baby, this big as it gets (Gets)

Run it up like my crib at the top of the hill

Really though, that's 'cause it is (It is)

Quit being so sensitive and takin' it personal, baby, it's biz (Biz)

I cut they ass off, but fuck it, though, cut me a check, ho, it is what it is (It is)



It is, yeah

It is what it is

It is

Fuck it, it is what it is"
4OvqCrS7gpTPgYnaWRPYp8,Apologize (feat. Eryn Allen Kane),4Re8JSuo0lUxYCMjDnafvd,Better Me Than You,0c173mlxpT3dSFRgMO8XPh,"Big Sean, Eryn Allen Kane",244481,,2024,"Apologize fake-ass, snake-ass
You say you sorry when you not
Dug your grave, bitch, you got a lot
Only thing you good at, ain't no way I'm going out like that, like that
I ain't mad at you, but I ain't forgot
I ain't mad at you

But I ain't forgot

I'ma hold your ass accountable a lot

Oh, surprise I'm on top



Why would ever deny or go plot against me?

Apologizing

You wanna say you sorry when you not

Wanna be friends and do business man

How could we?

Talk about me 'cause you lost the privilege of talking to me

On God

Dug your own grave, now do what you best at, nigga, lie

Give me the space, give me the time

Get you away, outta my mind

I don't want you in my life no more

I got a line that I've drawn and you act like it isn't one

One of the worst things you could do is waste time

What? Only thing worse is wasting mine, what?

Feeling like OG Lil' Jon, what?

Fuck a little percentage, I would've gave your ass the world

Tryna fuck my girl

Tryna disrespect me, bitch, respect the first thing you gon' give me for sure



I ain't mad at you

Look at you

You was supposed to be big bro

But somehow, you didn't grow

I even tried to lay the play down for the pick and roll

But you couldn't play the roles

Even paid your lawyer fees and you tried to get me from old

Even all the money in the world couldn't fix how you broke

Nigga claim that they solid when they solid as a house of cards

Meaning the more I stack, the more that it's just bound to fall

They wanna take me off of my level

And drag it down to yours

And prove they wasn't down at all



So don't apologize fake-ass, snake-ass

You say you sorry when you not

Dug your grave, bitch, you got a lot

Only thing you good at, ain't no way I'm going out like that, like that

I ain't mad at you, but I ain't forgot

I ain't mad at you

But I ain't forgot, no

I'ma hold your ass accountable a lot

Oh, surprise I'm on top



Now I'm on top

Ooh, yeah

Oh, I've already forgiven you

For all the things you put me through

So long for now

Are you sorry?

Or are you embarrassed by the way that you treated me?

Is your apology serving?

Accountability starts with self observation

And I can't help you with that

That's a God thing

Said that he'd do it

Go on and hit him up for that

Won't he do it?

I've already forgiven you

For all the things you put me through

So, goodbye for now"
6Jg1ugYiTOgCB7SSMtPMy5,Clarity (skit),4Re8JSuo0lUxYCMjDnafvd,Better Me Than You,0c173mlxpT3dSFRgMO8XPh,Big Sean,91707,,2024,"I never seen Heaven on Earth
But I see the Heaven in your eyes
I finally see that clarity is more than what meets the eye
The irony
The clearer you are, the closer you are to clairvoyant
But they'd rather see you clear avoiding

Yeah, they'd rather keep you mad, thinking, ""Fuck the world""

But what you mean, ""Fuck the world?""

You talking 'bout Mother Earth?

If Mother Earth wanted to, she could really wipe us all out just by slightly raising her temperature

And so I wonder

Why does the Earth love us like a mother loves her children?

No matter how bad they are, unconditionally

After all we put her through

You know, so I'm not surprised if some of y'all don't see what I'm saying

But a hundred years from now, probably none of us'll be here

In fact we'll be unplugged and onto the next version of ourselves

But what if while we're in our bodies, this is our only time to

Feel something

Fuck something

Eat something

Feel the sun

Feel the rain

The ups and downs of everything

All the emotions

So I wish you all enough clarity

To see what the fuck is really goin' on"
0o2vOgvULpVUdTmEAfg2pX,On Up,4Re8JSuo0lUxYCMjDnafvd,Better Me Than You,0c173mlxpT3dSFRgMO8XPh,Big Sean,148899,,2024,"Key Wane
Aye, I wanna dedicate this one to my son Noah Hasani
Daddy love you, boy, yeah
And everybody just working through what they working through, you know what I'm saying?
Everybody making the best of what they got
Aye, aye, look



I know some OGs always working, but they never paid

Finding their way, but shit, it gotta be a better way

The older that I get, I'm feelin' the resemblance

I look into my son's eyes and still see his innocence

I see my inner child in him and still the remnants

Will he lose it to the world, is it imminent?

Or is it something that me and his momma had instilled in him?

And the confidence you lose, you could build again

He only nine months, barely sittin' up

He almost fell over, I called him and told him

""Gotta get on up""

I'm only makin' plays now to pass it on

One day my baby gon' have babies and I'm gon' be gone

The way time movin', it really won't be long

I pray I'm there for every memory you want me on

I gotta teach him that it's more than a rat race, more than a cash chase

And if you chase cash, that just means that it's running away

Instead of turning what you love into a company, and watch the money come to me

My, what has the world done to me?

Judging people off of how they look, not what they've done for me

Don't assume is number three of the four agreements

I gotta start applyin' everything that I've been reading

It seem like the tragedy of losing kids will never calm

I think about Trayvon, Breon-, my neighbor Deshaun

Prayin' for protection for my family

And that He keep His hands on me to fight through this insanity

I lay down, tryna figure out the rest

Close my eyes, picture heaven, and it's where I'm at, get up



Gotta get on up

You gotta get on up now

'Cause you can't sit down

Gotta get on up

Gotta get on up now

And you can't sit down

Gotta get on up

You gotta get on up now

And you can't sit down

Gotta get on up

And you can't sit down

Gotta get on up now

And you can't sit down

Gotta get on up now

Gotta get on up now

And you can't sit down

Gotta get on up

Gotta get on up now"
