track_id,track_name,song_lyrics
65mvvdnbRTadGb9AoIjD3g,Roman's Revenge,"[Verse 1: Nicki Minaj]
I am not Jasmine, I am Aladdin
So far ahead, these bums is laggin'
See me in that new thing, bums is gaggin'
I'm startin' to feel like a dungeon dragon
Rah, rah, like a dungeon dragon
I'm startin' to feel like a dungeon dragon
Look at my show footage, how these girls be spazzin'
So fuck I look like gettin' back to a has-been?
Yeah, I said it, has-been
Hang it up, flatscreen
Plasma
""Hey Nicki, hey Nicki,"" asthma
I got the pumps, it ain't got medicine
I got bars, sentencin'
I'm a bad bitch, I'm a cunt
And I'll kick that ho, punt
Forced trauma, blunt
You play the back, bitch, I'm in the front
You need a job, this ain't cuttin' it
Nicki Minaj is who you ain't fuckin' with
You lil' Fraggle Rock, beat you with a pad-a-lock
I am a movie, camera block
You outta work, I know it's tough
But enough is enough

[Chorus: Nicki Minaj]
Rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Like a dungeon dragon, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Like a dungeon dragon, like a dungeon dragon
[Verse 2: Eminem]
I ain't into S&M, but my whip's off the chain
A little drop of candy paint drips off the frame
Twisted-ass mind, got a pretzel for a brain
An eraser for a head, fuckin' pencil for a frame
You don't like it, then peel off, bitch
Every last woman on Earth I'll kill off
And I still wouldn't fuck you, slut
So wipe the smile on your grill off
I swear to God I'll piss a Happy Meal off
Get the wheels turning, spin, and wheel off
Snap the axle in half, bust the tie-rod
Quit hollering, ""Why, God?""
He ain't got shit to do with it
Bygones'll never be bygones
The world ain't finished swallowing my wad
I ain't finished blowing it, nice bra
Hope it'll fit a tough titty, bitch, life's hard
I swear to God life is a dumb blonde white broad
With fake tits and a bad dye job
Who just spit in my fuckin' face and called me a fuckin' tightwad
So finally I broke down and bought her an iPod
And caught her stealing my music
So I tied her arms and legs to the bed
Set up the camera and pissed twice on her
Look, two pees and a tripod
The moral to the story is life's treating you like dry sod?
Kick it back in its face, my God
It's Shady and Nicki Minaj, you might find the sight quite odd
But don't ask why, bitch, ask why not?
The world-world is my punching bag and
If I'm garbage, you're a bunch of maggots
Make that face, go on, scrunch it up at me
Show me the target so I can lunge and attack it
Like a, rah, rah, like a dungeon dragon
You fell off, off, they must've bumped your wagon
You must've went off the back, I'm 'bout to go off the deep end
Told you to stay in your lane, you just jumped in traffic

[Verse 3: Nicki Minaj]
Is this the thanks that I get for puttin' you bitches on?
Is it my fault that all of you bitches gone?
Should've sent a thank-you note, you little ho
Now I'ma wrap your coffin with a bow
""Nicki, she's just mad 'cause you took the spot""
Word, that bitch mad 'cause I took the spot?
Well, bitch, if you ain't shittin', then get off the pot
Got some niggas out in Brooklyn that'll off your top
I hear the mumblin', I hear the cacklin'
I got 'em scared, shook, panickin'
Overseas, church, Vatican
You at a standstill, mannequin
You wanna sleep on me? Overnight?
I'm the motherfuckin' boss, overwrite
And when I pull up, vroom, motorbike
Now all my niggas gettin' buck, overbite
I see them dusty-ass Filas, Levis
Raggedy Anns, holes in your knee-highs
I call the play, now do you see why?
These bitches callin' me Manning, Eli
Manning, Eli, these bitches callin' me Manning, Eli

[Verse 4: Eminem]
All you lil' faggots can suck it
No homo, but I'ma stick it to 'em like refrigerator magnets
And I'm crooked enough to make straitjackets bend
Yeah, look who's back again, bitch, keep acting as if
You have the same passion I have, yeah, right
Still hungry, my ass, you ass-dicks had gastric bypass
Ain't hot enough to set fire to dry grass
And 'bout as violent as hair on eyelids, but eyelash
Go take a flying leap of faith off a fuckin' balcony
'Fore I shove a falcon wing up your fly ass
You know what time it is, so why ask?
When Shady and Nicki's worlds clash
It's high class meets white trash

[Chorus: Nicki Minaj]
Rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Like a dungeon dragon, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Like a dungeon dragon, like a dungeon dragon
[Outro: Nicki Minaj]
Roman, Roman, stop it, stop it
You've gone mad, mad, I tell you, mad
You and this boy Slim Shady
What's going on? They'll lock you away
They'll put you in a jail cell, I promise
Take your mother's warning, Roman, please
Back to bed, run along, let's go, come on
Wash your mouth out with soap, boys"
0RgRrUtKbC3CDZy58yEzLM,I’m The Best,"[Intro]
Uh
Yo
Yo

[Verse 1]
It was back in '07, did a couple of tapes
Did a couple DVDs, made a couple mistakes
Didn't know what I was doing, but I put on a cape
Now it's, ""Which world tour should I go on today?""
See, you told me I would lose, but I won
I might cop a million Jimmy Choos just for fun
'Cause bitches couldn't take what was in me, Australia, Sydney
Might run up in Disney, out in LA with Lindsay
Got the eye of the tiger, the Lion of Judah
Now it's me and my time, it's just me in my prime
Everything I tried to teach 'em, they gon' see it in time
Tell 'em bitches get a stick, I'm done leadin' the blind
Got two shows tonight, that's Brooklyn and Dallas
Then a private party at the Buckingham Palace
Which means I gotta fly like a movie, no commercial
That's Young Money, Cash Money, yeah, I'm Universal

[Chorus]
I hear they comin' for me
Because the top is lonely
What the fuck they gon' say?
What the fuck they gon' say?
I'm the best bitch doing it, doing it
I'm the best bitch doing it, doing it
I'm the best, best, best, best
I'm the best, best, best, best
I'm the best

[Verse 2]
I remember when I couldn't buy my mother a couch
Now I'm sitting at the closing, bought my mother a house
You could never understand why I grind like I do
Micaiah and Jelani why I grind like I do
'Cause even when my daddy was on crack, I was crack
Now the whole album crack, you ain't gotta skip a track
I ain't gotta get a plaque, I ain't gotta get awards
I just walk up out the door, all the girls will applaud
All the girls will commend as long as they understand
That I'm fighting for the girls that never thought they could win
'Cause before they could begin, you told 'em it was the end
But I am here to reverse the curse that they live in
Got two bones to pick, I'ma only choose one
You might get addressed on the second album
Which means you can breathe 'til I motherfucking say so
To all my bad bitches, I could see your halo

[Chorus]
I hear they comin' for me
Because the top is lonely
What the fuck they gon' say?
What the fuck they gon' say?
I'm the best bitch doing it, doing it
I'm the best bitch doing it, doing it
I'm the best, best, best, best
I'm the best, best, best, best
I'm the best

[Bridge]
It's okay, it's okay
Long as you know, long as you know
Long as you motherfuckers know
I'm the best, best, best, best, best, best

[Chorus]
I hear they comin' for me (I hope they comin' for me)
Because the top is lonely ('Cause the top is lonely)
What the fuck they gon' say? (What they gon' say?)
What the fuck they gon' say? (What they gon' say?)
I'm the best bitch doing it, doing it
I'm the best bitch doing it, doing it
I'm the best, best, best, best (I'm the best)
I'm the best, best, best, best (I'm the best)
I'm the best"
0eUzRaG60gimqQJ02oSUnH,Roman's Revenge,"[Verse 1: Nicki Minaj]
I am not Jasmine, I am Aladdin
So far ahead, these bums is laggin'
See me in that new thing, bums is gaggin'
I'm startin' to feel like a dungeon dragon
Rah, rah, like a dungeon dragon
I'm startin' to feel like a dungeon dragon
Look at my show footage, how these girls be spazzin'
So fuck I look like gettin' back to a has-been?
Yeah, I said it, has-been
Hang it up, flatscreen
Plasma
""Hey Nicki, hey Nicki,"" asthma
I got the pumps, it ain't got medicine
I got bars, sentencin'
I'm a bad bitch, I'm a cunt
And I'll kick that ho, punt
Forced trauma, blunt
You play the back, bitch, I'm in the front
You need a job, this ain't cuttin' it
Nicki Minaj is who you ain't fuckin' with
You lil' Fraggle Rock, beat you with a pad-a-lock
I am a movie, camera block
You outta work, I know it's tough
But enough is enough

[Chorus: Nicki Minaj]
Rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Like a dungeon dragon, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Like a dungeon dragon, like a dungeon dragon
[Verse 2: Eminem]
I ain't into S&M, but my whip's off the chain
A little drop of candy paint drips off the frame
Twisted-ass mind, got a pretzel for a brain
An eraser for a head, fuckin' pencil for a frame
You don't like it, then peel off, bitch
Every last woman on Earth I'll kill off
And I still wouldn't fuck you, slut
So wipe the smile on your grill off
I swear to God I'll piss a Happy Meal off
Get the wheels turning, spin, and wheel off
Snap the axle in half, bust the tie-rod
Quit hollering, ""Why, God?""
He ain't got shit to do with it
Bygones'll never be bygones
The world ain't finished swallowing my wad
I ain't finished blowing it, nice bra
Hope it'll fit a tough titty, bitch, life's hard
I swear to God life is a dumb blonde white broad
With fake tits and a bad dye job
Who just spit in my fuckin' face and called me a fuckin' tightwad
So finally I broke down and bought her an iPod
And caught her stealing my music
So I tied her arms and legs to the bed
Set up the camera and pissed twice on her
Look, two pees and a tripod
The moral to the story is life's treating you like dry sod?
Kick it back in its face, my God
It's Shady and Nicki Minaj, you might find the sight quite odd
But don't ask why, bitch, ask why not?
The world-world is my punching bag and
If I'm garbage, you're a bunch of maggots
Make that face, go on, scrunch it up at me
Show me the target so I can lunge and attack it
Like a, rah, rah, like a dungeon dragon
You fell off, off, they must've bumped your wagon
You must've went off the back, I'm 'bout to go off the deep end
Told you to stay in your lane, you just jumped in traffic

[Verse 3: Nicki Minaj]
Is this the thanks that I get for puttin' you bitches on?
Is it my fault that all of you bitches gone?
Should've sent a thank-you note, you little ho
Now I'ma wrap your coffin with a bow
""Nicki, she's just mad 'cause you took the spot""
Word, that bitch mad 'cause I took the spot?
Well, bitch, if you ain't shittin', then get off the pot
Got some niggas out in Brooklyn that'll off your top
I hear the mumblin', I hear the cacklin'
I got 'em scared, shook, panickin'
Overseas, church, Vatican
You at a standstill, mannequin
You wanna sleep on me? Overnight?
I'm the motherfuckin' boss, overwrite
And when I pull up, vroom, motorbike
Now all my niggas gettin' buck, overbite
I see them dusty-ass Filas, Levis
Raggedy Anns, holes in your knee-highs
I call the play, now do you see why?
These bitches callin' me Manning, Eli
Manning, Eli, these bitches callin' me Manning, Eli

[Verse 4: Eminem]
All you lil' faggots can suck it
No homo, but I'ma stick it to 'em like refrigerator magnets
And I'm crooked enough to make straitjackets bend
Yeah, look who's back again, bitch, keep acting as if
You have the same passion I have, yeah, right
Still hungry, my ass, you ass-dicks had gastric bypass
Ain't hot enough to set fire to dry grass
And 'bout as violent as hair on eyelids, but eyelash
Go take a flying leap of faith off a fuckin' balcony
'Fore I shove a falcon wing up your fly ass
You know what time it is, so why ask?
When Shady and Nicki's worlds clash
It's high class meets white trash

[Chorus: Nicki Minaj]
Rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Like a dungeon dragon, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Rah, rah, rah, like a dungeon dragon
Like a dungeon dragon, like a dungeon dragon
[Outro: Nicki Minaj]
Roman, Roman, stop it, stop it
You've gone mad, mad, I tell you, mad
You and this boy Slim Shady
What's going on? They'll lock you away
They'll put you in a jail cell, I promise
Take your mother's warning, Roman, please
Back to bed, run along, let's go, come on
Wash your mouth out with soap, boys"
6Slt6WiWnriaqCb8xXb2ZT,Did It On’em,"[Intro]
(Bangladesh)
[Chorus: Nicki Minaj]
Shitted on 'em
Man, I just shitted on 'em
Shitted on 'em
Put your number twos in the air if you did it on 'em
Shitted on 'em
Man, I just shitted on 'em
Shitted on 'em
Put your number twos in the air if you did it on 'em

[Verse 1: Nicki Minaj]
All these bitches is my sons
And I'ma go and get some bibs for 'em
A couple formulas, little pretty lids on 'em
If I had a dick, I would pull it out and piss on 'em (Pss)
Let me shake it off
I just signed a couple deals, I might break you off
And we ain't making up, I don't need a mediator
Just let them bums blow steam, radiator

[Chorus: Nicki Minaj & Safaree]
(That was a earthquake, bitch), shitted on 'em
(You felt the ground shake, right?), man, I just shitted on 'em
(You bitches ain't fucking with her), shitted on 'em
Put your number twos in the air if you did it on 'em (You must've, ah)
(You must've lost your fuckin' mind), shitted on 'em
(You must've bumped your fuckin' head), man, I just shitted on 'em
(You crazy, stupid, ugly, monkey-looking bitches), shitted on 'em
Put your number twos in the air if you did it on 'em (Uh, yo, ah)

[Verse 2: Nicki Minaj]
This stone is flawless, F1
I keep shooters up top in the F1
A lot of bad bitches beggin' me to F one
But I'ma eat them rap bitches when the chef come
Throw some fresh ones
More talent in my motherfuckin' left thumb
She ain't a Nicki fan, then the bitch deaf, dumb
You ain't my son, you my motherfuckin' step-son

[Chorus: Nicki Minaj & Safaree]
(I don't know what layaway look like), shitted on 'em
(Bitch, I can't even spell ""welfare""), man, I just shitted on 'em
(You got me mistaken with your mother, ho), shitted on 'em
Put your number twos in the air if you did it on 'em (You bitches at the bottom of the totem pole)
(We at the top, bitch, she flopped), shitted on 'em
(Louis Vuitton everything, bitch), man, I just shitted on 'em
(Gucci, we don't fuck with it, it's too cheap, motherfucker), shitted on 'em
Put your number twos in the air if you did it on 'em (You bitches, ah, man)

[Verse 3: Nicki Minaj]
All these bitches is my sons
And I ain't talkin' 'bout Phoenix
Bitch, I get money, so I dos what I pleases
I live where the motherfuckin' pools and the trees is
Broke bitches so crusty (Disgust me)
Gave the bitch a ride, got the Continental dusty
Trust me, I keep a couple hundred in the duff'-B
Couple wet wipes case a bum try to touch me, ew
I'm the terminator
Bitch talk slick, I'ma have to terminate her
These little nappy-headed hoes need a perminator
You my seed, I'll spray you with the germinator (Sh-sh-sh-sh-sh)
Move back, bugs
Matter fact, you know the queen could use a back rub (Ah)
If you could turn back time, Cher
You used to be here, now you're gone, Nair

[Chorus: Nicki Minaj & Safaree]
(You nappy-headed son of a bitches), shitted on 'em
(I'ma start throwing Just for Me perm at your heads), man, I just shitted on 'em
(I'ma get the kid version), shitted on 'em
Put your number twos in the air if you did it on 'em (The kid version, 'cause you're a bunch of kids)
(Bunch of lil' nappy-headed hoes runnin' around, yeah), shitted on 'em
(Just for Me), man, I just shitted on 'em
(You know it, yeah, ho, you know it), shitted on 'em
Put your number twos in the air if you did it on 'em (Just for Me perm in your head when we see you, ow)"
4dPP7GEqsI5yRy8w8CqWVi,Right Thru Me,"[Chorus]
You see right through me
How do you do that shit?
How do you do that shit?
How do you do that shit?
How do you?
How do you?
How do you?
How do you?
How do you?

[Verse 1]
You let me win, you let me ride
You let me rock, you let me slide
And when they lookin', you let me hide
Defend my honor, protect my pride
The good advice I always hated
But lookin' back, it made me greater
You always told me forget the haters
Just get my money, just get my weight up
Know when I'm lyin', know when I'm cryin'
It's like you got it down to a science
Why am I tryin'? Know you ain't buyin'
I tried to fight it back with defiance
You make me laugh, you make me hoarse
From yellin' at you and gettin' at you
Pickin' up dishes, throwin' 'em at you
Why are you speakin' when no one asked you?

[Chorus]
You see right through me
How do you do that shit?
How do you do that shit?
How do you do that shit?
How do you?
How do you?
How do you?
How do you?
How do you?
You see right through me
How do you do that shit?
How do you do that shit?
How do you do that shit?
How do you? (Do that)
How do you? (Do that)
How do you? (Do that)
How do you? (Do that)
How do you?

[Verse 2]
What are we doin'? Could you see through me?
'Cause you say, ""Nicki,"" and I say, ""Who, me?""
And you say, ""No, you,"" and I say, ""Screw you""
Then you start dressin' and you start leavin'
And I start cryin' and I start screamin'
The heavy breathin', but what's the reason?
Always get the reaction you wanted
I'm actually frontin', I'm askin' you somethin', yo
Answer this question, class is in session
Tired of lettin' passive-aggression
Control my mind, capture my soul
Okay, you're right, just let it go
Okay, you got it, it's in the can
Before I played it, you knew my hand
You could turn a free throw to a goal
Nigga got the peephole to my soul

[Chorus]
You see right through me
How do you do that shit?
How do you do that shit?
How do you do that shit?
How do you?
How do you?
How do you?
How do you?
How do you?
You see right through me
How do you do that shit?
How do you do that shit?
How do you do that shit?
How do you? (Do that)
How do you? (Do that)
How do you? (Do that)
How do you? (Do that)
How do you?

[Bridge]
Stop (Ooh)
Stop (Ooh)
Won't you just stop lookin' through me? 'Cause I can't take it
No, I can't take it (You see right)

[Chorus]
You see right through me
How do you do that shit?
How do you do that shit?
How do you do that shit?
How do you?
How do you?
How do you?
How do you?
How do you?
You see right through me
You see right through me, baby
You see right through me (Do that shit)
You see right through me (How do you do that shit?)
How do you do that? How do you do that?
How do you do that? How do you do that?
Baby"
2E1RGgFtr1X4H6glXOtABo,Fly,"[Chorus: Rihanna]
I came to win, to fight
To conquer, to thrive
I came to win (J.R.), to survive
To prosper, to rise
To fly
To fly

[Verse 1: Nicki Minaj]
Uh, yo, yo
I wish today it would rain all day
Maybe that'd kinda make the pain go away
Tryna forgive you for abandoning me
Prayin', but I think I'm still an angel away
Angel away, yeah, it's strange in a way
Maybe that is why I chase strangers away
They got they guns out aimin' at me
But I become Neo when they aimin' at me
Me, me, me against them
Me against enemies, me against friends
Somehow, they both seem to become one
A sea full of sharks and they all smell blood
They start comin' and I start risin'
Must be surprisin', I'm just surmisin'
I win, thrive, soar, higher
Higher, higher, more fire

[Chorus: Rihanna]
I came to win, to fight
To conquer, to thrive
I came to win, to survive
To prosper, to rise
To fly
To fly

[Verse 2: Nicki Minaj]
Uh, yo, yo
Everybody wanna try to box me in
Suffocatin' every time it locks me in
Paintin' they own pictures, then they crop me in
But I will remain where the top begins
'Cause I am not a word, I am not a line
I am not a girl that could ever be defined
I am not fly, I am levitation
I represent an entire generation
I hear the criticism loud and clear
That is how I know that the time is near
See we become alive in the time of fear
And I ain't got no motherfuckin' time to spare
Cry my eyes out for days upon days
Such a heavy burden placed upon me
But when you go hard, your nays become yays
Yankee stadium with Jays and Kanyes

[Chorus: Rihanna]
I came to win, to fight
To conquer, to thrive
I came to win, to survive
To prosper, to rise
To fly
To fly

[Bridge: Nicki Minaj]
Get ready for it
Get ready for it
Get ready for it
I came to win
Get ready for it
Get ready for it
Get ready for it

[Chorus: Rihanna]
I came to win, to fight
To conquer, to thrive
I came to win, to survive
To prosper, to rise
To fly
To fly"
1hn9nQ8TR8Le4EpHN2oCyE,Save Me,"[Verse 1]
I drove for miles just to find you and find myself
All these screams, all these voices in my head
You gave me strength, gave me hope for a lifetime
I never was satisfied

[Chorus]
This time, won't you save me?
This time, won't you save me?
Baby, I can feel myself givin' up, givin' up
This time, won't you save me?
This time, won't you save me?
Baby, I can feel myself givin' up, givin' up
Givin' up
Givin' up
Givin' up

[Verse 2]
It's not your fault, I'm a bitch, I'm a monster
Yes, I'm a beast, and I feast when I conquer
But I'm alone on my throne, all these riches
I came this way, all this way just to say, ayy

[Chorus]
This time, won't you save me?
This time, won't you save me?
Baby, I can feel myself givin' up, givin' up
This time, won't you save me?
This time, won't you save me?
Baby, I can feel myself givin' up, givin' up
Givin' up
Givin' up
Givin' up

[Bridge]
I'm givin' up baby, yes
I'm givin' up, baby
It feels like I've been drivin' for miles (Yeah)
I'm givin' up, baby
And I can't seem to silence these voices in my head (Yeah)
This time, won't you save me?
Come save me
This time, won't you save me?
Come save me

[Chorus]
This time won't you save me? This time won't you save me?
Baby, I can feel myself givin' up, givin' up
This time won't you save me? This time won't you save me?
Baby, I can feel myself givin' up, givin' up
This time won't you save me? This time won't you save me?
Baby, I can feel myself givin' up (Givin' up)
Givin' up"
1ia019RqDK2o4QiANR1Dyn,Moment 4 Life,"[Verse 1: Nicki Minaj]
I fly with the stars in the skies
I am no longer trying to survive
I believe that life is a prize
But to live doesn't mean you're alive
Don't worry 'bout me and who I fire
I get what I desire, it's my empire
And yes, I call the shots, I am the umpire
I sprinkle holy water upon a vampire
In this very moment, I'm king
In this very moment, I slay Goliath with a sling
This very moment, I bring
Put it on everything that I will retire with the ring
And I will retire with the crown, yes
No, I'm not lucky, I'm blessed, yes
Clap for the heavyweight champ, me
But I couldn't do it all alone, we
Young Money raised me, grew up out in Baisley
Southside Jamaica, Queens, and it's crazy
'Cause I'm still hood, Hollywood couldn't change me
Shout out to my haters, sorry that you couldn't faze me
Ain't being cocky, we just vindicated
Best believe that when we done, this moment will be syndicated
I don't know, this night just remind me of
Everything they deprived me of (Yeah)
Put your drinks up
It's a celebration every time we link up
We done did everything they can think of
Greatness is what we on the brink of

[Chorus: Nicki Minaj]
I wish that I could have this moment for life, for life, for life
'Cause in this moment, I just feel so alive, alive, alive
I wish that I could have this moment for life, for life, for life
This is my moment, I just feel so alive, alive, alive

[Verse 2: Drake]
What I tell them hoes? Bow, bow, bow to me, drop down to your knees
Young Money the mafia, that's word to Lil' Cease
I'm in the Dominican, Big Papi Ortiz
Doing target practice, all these bitches just aiming to please
Shout out to the CEO, 500 Degreez
Shout out to the OVO, red wings and fatigues, oh
Niggas wanna be friends, how coincidental
This supposed to be y'all year? We ain't get the memo
A young king, pay me in gold
40 got a bunch of weed he ain't even roll
These niggas be droppin' songs, they ain't even cold
Weezy on top, and that nigga ain't even home yet
Yeah, be very afraid
These other rappers gettin' bodied and carried away
Fuck it, me and Nicki Nick gettin' married today
And all you bitches that be hatin' can catch a bouquet, ooh
Yeah, you a star in my eyes
You and all them white girls, party of five
Are we drinking a lil' more? I can hardly decide
I can't believe we really made it, I'm partly surprised, I swear
Damn, this one for the books, man
I swear this shit is as fun as it looks, man
I'm really tryna make it more than what it is
'Cause everybody dies, but not everybody lives, ah

[Chorus: Nicki Minaj]
I wish that I could have this moment for life, for life, for life
'Cause in this moment, I just feel so alive, alive, alive
I wish that I could have this moment for life, for life, for life
This is my moment, I just feel so alive, alive, alive

[Bridge: Nicki Minaj]
This is my moment
I waited all my
Life, I can tell it's time
Drifting away, I'm
One with the sunsets
I have become alive

[Chorus: Nicki Minaj]
I wish that I could have this moment for life, for life, for life
'Cause in this moment, I just feel so alive, alive, alive
I wish that I could have this moment for life, for life, for life
'Cause in this moment, I just feel so alive, alive, alive"
36xTg5rgE3Q4aDmCDL9mY5,Blazin,"[Intro: Nicki Minaj]
Hey, hey, yeah
Oh, oh (Hey, hey, hey, hey)
Oh (Ooh)

[Chorus: Nicki Minaj]
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin', feels like I'm–

[Verse 1: Nicki Minaj]
How could it be, little me
Had the power to be the best B in the league
Yeah, inevitably, but could it be little me?
You was heckling me, now it's monotony winning regularly, yo
I catch rec on recreation, so I exceed all your expectations
Bitches ain't got it in 'em, I kill 'em and then I skin 'em
The contract was signed, but I am the addendum
So-so where my dawgs at, Randy
Ma-ma-matter fact, get off my dick, bitch, Andy
'Ca-'ca-'ca-'ca-'ca-'cause everything is fine and dandy
Go against me now, I dare you, Bambi
Half a million dollars just to upgrade the car show
I ain't even detonate the bombs in the arsenal
Before the storm comes the calm
Hope you can take the heat like LeBron
Ah, ah-ah-ah-ah-ah, ah-ah-ah
I'm the best now
Anybody with some money should invest now
Soccer moms need to organize a pep rall'
Your game over, bitch, Gatorade, wet towel
Mothafuckers ain't ready, they never been
As long as I am in the game, you'll never win
I'm on that different type of high, heroin
Put on my cape and hit the sky, heroine

[Chorus: Nicki Minaj & Kanye West]
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin' (Feels like I'm blazin')
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'
I fly, I fly high, I'm blazin' (Uh)
I'm blazin', feels like I'm blazin' (Yeah, uh)

[Verse 2: Kanye West]
This is the moment, grab your Kodak
While I'm flying with a flow that is
The greatest throwback since that Nolan Ryan
And the days been crazy and the nights even wilder
And the lights even brighter, baby, stand next to my fire
Only higher is Messiah or notes from Mariah
'Rari six hundred horses, that's my chariot of fire
Where we flyin', they can't find us, all them broke days behind us
I just took your whole life and redesigned it, uh
I think I'm Marc Jacobs, I think I'm Lagerfeld
I think without makeup, you still bad as hell
I'ma grab your waist, then I'ma grab your face and
Then I'ma taste it, then I'ma blaze it
Hello all my bad girls, this just in
Yeezy hurt the beat like he fucked her best friend
And she let him back in, and he just did it again
He crazy, he blazin', he off the deep end
I'm blazin', I'm flagrant, I'm crazy, I'm sayin'
Too much for the world so they abbreviate him
His past is her fave, his stats is amaze
Her dress is just perf, uh, Prada colored beige
It's obvi we the ish and I'm rolling with my Brits
So real, you so trill, baby, everything legit
How you feel? They say we crazed 'cause our styles so diff'
They'll be jeal' when we in the mag lookin' magnif'
As if I ain't used Magnums on your favorite bad bitch
Fuck these background niggas, I was tryna ad-lib
Add this, we blazin', Nicki, what you think?
I got two White Russians, but we also need some drinks

[Chorus: Nicki Minaj]
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin' (Feels like I'm blazin')
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'

[Bridge]
It feels like I'm blazin', blazin', blazin', blazin'
It feels like I'm blazin', blazin', blazin', blazin'
It feels like I'm blazin', blazin', blazin', blazin'
It feels like I'm blazin', blazin', blazin', blazin'
It feels like I'm blazin', blazin', blazin'
It feels like I'm blazin', blazin', blazin'
It feels like I'm blazin', blazin', blazin'
It feels like I'm blazin', blazin', blazin'

[Chorus: Nicki Minaj]
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin' (Feels like I'm blazin')
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'"
43JUVIeNX0ZmdTsW7Ox0ZG,Here I Am,"[Verse 1]
Why is it that you could only see the worst in me?
I swear, sometimes, it feel like it nurtures me
But to keep it all real, it's kinda hurtin' me
I could say I'm done with it, but it lurks in me
So I'ma just tell myself that it works for me
Take a real long drive in the Mercedes
And I might pop a couple of them Percoce's
Yeah, that'll make me transform to Hercules

[Pre-Chorus]
I am who I am
Ah

[Chorus]
Here I am, here I am
So take me as I am
Here I am, here I am
So take me as I am
Here I am, here I am
So take me as I am

[Post-Chorus]
I am who I am
Ah

[Verse 2]
I swear to God, man, everything in life is old
And the only thing that changed is the price of gold
Even in the afterlife, I'ma fight your soul
'Cause the second time around, I'll be twice as bold
So do you take me to be who I am?
To have and to hold 'til death do us part?
'Cause if not, it's just best we both part
'Cause how am I supposed to finish what you start?
You got me thinkin' twice to just breathe (I am)
Then you say I won't survive if I leave (Who I am)
But I got a couple of tricks up my sleeve (Ah)
I no longer need your attention, at ease

[Bridge]
It's a joke, it's a game
Why am I still keeping score?
I'm in pain, I'm ashamed
I'm a woman, hear me roar
It's a joke, it's a game
Why am I still keeping score?
I'm in pain, I'm ashamed
I'm a woman, hear me roar
Now it's a joke, it's a game
Why am I still keeping score?
I'm in pain, I'm ashamed
I'm a woman, hear me roar
It's a joke, it's a game
Why am I still keeping score?
I'm in pain, I'm ashamed
I'm a woman, hear me roar (Here I am)

[Outro]
Here I am, here I am
So take me as I am"
