track_id,track_name,song_lyrics
14Hkr70E4ZMUzEldoBltTB,Better Now,"181 ContributorsTranslationsTürkçeEspañolPortuguêsFrançaisفارسیNederlands中文DeutschРусскийBetter Now Lyrics[Chorus]
You prolly think that you are better now, better now
You only say that 'cause I'm not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything, woulda gave you everything
You know I say that I am better now, better now
I only say that 'cause you're not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything, woulda gave you everything
Oh-oh

[Verse 1]
I did not believe that it would end, no
Everything came second to the Benzo
You're not even speakin' to my friends, no
You knew all my uncles and my aunts though
Twenty candles, blow 'em out and open your eyes
We were lookin' forward to the rest of our lives
Used to keep my picture posted by your bedside
Now it's in your dresser with the socks you don't like
And I'm rollin', rollin', rollin', rollin'
With my brothers like it's Jonas, Jonas
Drinkin' Henny and I'm tryna forget
But I can't get this shit outta my head

[Chorus]
You prolly think that you are better now, better now
You only say that 'cause I'm not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything, woulda gave you everything
You know I say that I am better now, better now
I only say that 'cause you're not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything, woulda gave you everything
Oh-oh
See Post Malone LiveGet tickets as low as $45You might also like[Verse 2]
I seen you with your other dude
He seemed like he was pretty cool
I was so broken over you
Life, it goes on, what can you do?
I just wonder what it's gonna take (What's it gonna take?)
Another foreign or a bigger chain (Bigger chain)
Because no matter how my life has changed
I keep on looking back on better days

[Chorus]
You prolly think that you are better now, better now
You only say that 'cause I'm not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything, woulda gave you everything
You know I say that I am better now, better now
I only say that 'cause you're not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything, woulda gave you everything
Oh-oh

[Bridge]
I promise
I swear to you, I'll be okay
You're only the love of my life (Love of my life)
[Chorus]
You prolly think that you are better now, better now
You only say that 'cause I'm not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything, woulda gave you everything
You know I say that I am better now, better now
I only say that 'cause you're not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything, woulda gave you everything
Oh-oh165Embed"
4JW6AaiPG91qWQtt5VNaL7,Sunflower - Spider-Man: Into the Spider-Verse,"2 ContributorsPost Malone Essentials Lyrics1. Post Malone- Circles
2. Post Malone- Wow
3. Saweetie- Tap In (feat. Post Malone, DaBaby & Jack Harlow)
4. Post Malone- Goodbyes (feat. Young Thug)
5. Tyla Yaweh- Tommy Lee (feat. SAINt JHN & Post Malone) [Remix]
6. Post Malone & Swae Lee- Sunflower (Spider-Man: Into the Spider-Verse)
7. Post Malone- rockstar (feat. 21 Savage)
8. Post Malone- Take What You Want (feat. Ozzy Osbourne & Travis Scott)
9. Post Malone- Better Now
10. Post Malone- Enemies (feat. DaBaby)
11. Post Malone- Congratulations (feat. Quavo)
12. Post Malone- Psycho (feat. Ty Dolla $ign)
13. Post Malone- White Iverson
14. Post Malonе- Saint-Tropez
15. Post Malone- I Fall Apart
16. 21 Savage- all my friеnds
17. Post Malone- Ball For Me (feat. Nicki Minaj)
18. Post Malone- Spoil My Night (feat. Swae Lee)
19. Tiësto & Dzeko- Jackie Chan (feat. Premo & Post Malone)
20. Post Malone- Go Flex
21. French Montana- Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)
22. Post Malone- Rich & SadYou might also likeEmbed"
7nfFMYx0A6KklZeveSHYwV,Circles,"140 ContributorsTranslationsEspañolPortuguêsPolskiDeutschفارسیNederlandsČeskyРусскийCircles Lyrics[Intro]
Oh, oh, oh
Oh,  oh, oh
Oh,  oh, oh, oh, oh

[Verse 1]
We couldn't turn around 'til we were upside down
I'll be the bad guy now, but know I ain't too proud
I  couldn't be there even when I tried
You  don't believe it, we do this every time

[Chorus]
Seasons change and our love went cold
Feed  the flame 'cause we can't let go
Run away, but we're running in circles
Run away, run away
I dare you to do something
I'm  waiting on you again, so I don't take the blame
Run away, but we're running in circles
Run away, run away, run away

[Verse 2]
Let go, I got a feeling that it's time to let go
I said so, I knew that this was doomed from the get-go
You thought that it was special, special
But it was just the sex, though, the sex, though
And I still hear the echoes (The echoes)
I got a feeling that it's time to let it go, let it go
See Post Malone LiveGet tickets as low as $45You might also like[Chorus]
Seasons change and our love went cold
Feed the flame 'cause we can't let go
Run away, but we're running in circles
Run away, run away
I dare you to do something
I'm waiting on you again, so I don't take the blame
Run away, but we're running in circles
Run away, run away, run away

[Bridge]
Maybe you don't understand what I'm going through
It's only me, what you got to lose?
Make up your mind, tell me, what are you gonna do?
It's only me, let it go

[Chorus]
Seasons change and our love went cold
Feed the flame 'cause we can't let go
Run away, but we're running in circles
Run away, run away
I dare you to do something
I'm waiting on you again, so I don't take the blame
Run away, but we're running in circles
Run away, run away, run away211Embed"
02SCfppdSF4vPsEuME4TaP,Wow.,"240 ContributorsTranslationsРусскийEspañolNederlandsWow. Lyrics[Verse 1]
Said she tired of little money, need a big boy
Pull up 20 inch blades like I'm Lil’ Troy
Now it's everybody flockin', need a decoy
Shawty mixing up the vodka with the LaCroix, yeah
G-Wagen, G-Wagen, G-Wagen, G-Wagen
All the housewives pullin’ up (Up, up)
I got a lot of toys, 720S bumpin' Fall Out Boy
You was talkin' shit in the beginning (Mm-mm)
Back when I was feelin' more forgivin' (More forgivin')
I know it piss you off to see me winnin' (See me winnin')
See the igloo in my mouth when I be grinnin’ (I be grinnin’), yeah

[Chorus]
Hunnid bands in my pocket, it's on me
Hunnid deep when I roll like the army
Get more bottles, these bottles are lonely
It’s a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)
Hunnid bands in my pocket, it's on me (On me)
Yeah, your grandmama probably know me (Know me)
Get more bottles, these bottles are lonely
It’s a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)

[Verse 2]
Everywhere I go (Hey)
Catch me on the block like I'm Mutombo (Wow)
750 Lambo in the Utah snow (Skrrt)
Trunk in the front like that shit Dumbo, yeah
Cut the roof off like a nip-tuck
Pull up to the house with some big butts
Turn the kitchen counter to a strip-club (Yeah, wow)
Me and Dre came for the...
When I got guap, all of y'all just appeared (Wow)
Before I dropped Stoney, none of y'all really cared (Cared)
Now they always say, ""Congratulations,"" to the kid (Kid)
And this is not a 40, but I'm pourin' out this shit (Yeah)
Used to have a lot, but I got more now (Yup)
Made another hit 'cause I got bored now (Yup)
Always goin' for it, never punt fourth down
Last call, Hail Mary, Prescott touchdown, ayy
See Post Malone LiveGet tickets as low as $45You might also like[Chorus]
Hunnid bands in my pocket, it's on me (On me)
Hunnid deep when I roll like the army (Hey)
Get more bottles, these bottles are lonely
It's a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)
Hunnid bands in my pocket, it's on me (Yeah, yeah)
Yeah, your grandmama probably know me (Yeah, yeah)
Get more bottles, these bottles are lonely
It's a moment when I show up, got 'em sayin', ""Wow""

[Outro]
Got 'em sayin', ""Wow""
Ayy, ayy, wow
Sayin', ""Wow""
Wow
Wow171Embed"
0FgwSzr8svPx2iu4RdKJxe,Go Flex,"133 ContributorsTranslationsNederlandsGo Flex Lyrics[Verse 1]
Lighting stog after stog, I choke on the smoke
They tell me to quit, don't listen what I'm told
They help me forget that this world is so cold
I don't even know what I'm chasin' no more
Tell me what I want, just keep searchin' on
It's never enough, cup after cup
Blunt after blunt, I wouldn't give one if I could find a fuck
Ha, ha, ha, uh, in the cut and I put that on my mama
And my bitch called talkin' 'bout some drama
I swear there ain't no time for women on the come up
It's either pussy or the commas

[Chorus]
Man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex
With my squad and I'm smokin' up a check
Man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex
With my squad and I'm smokin' up a check

[Verse 2]
Uh, yeah, push the gas, get a motherfuckin' nose bleed
She ain't never met a youngin' do it like me
She got a man but she says she really like me
She doin' things to excite me
She sendin' all her friends snaps of my new tracks
'Cause all these hoes know what's about to come next
I hit my plug up, got the paper connect
I drop a couple bands, I just wanna go
See Post Malone LiveGet tickets as low as $45You might also like[Chorus]
Man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex
With my squad and I'm smokin' up a check
Man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex
With my squad and I'm smokin' up a check

[Bridge]
Knowing all of this, it just don't make a difference
I'm just talking shit to the ones that'll listen
I come with the heat, man, I swear I'm never missing
And I'm still the same and I swear I'm never switching
Knowing all of this, it just don't make a difference
I'm just talking shit to the ones that'll listen
I come with the heat, man, I swear I'm never missing
And I'm still the same and I swear I'm never switching

[Chorus]
Man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex
With my squad and I'm smokin' up a check
Man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex
With my squad and I'm smokin' up a check
[Outro]
Ooh, man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex, yeah
Ice cold with the flex
Hahaha, that shit hard142Embed"
1xTTBUPi7PjCe9rRUrWWa2,Candy Paint,"131 ContributorsTranslationsNederlandsTürkçeCandy Paint Lyrics[Intro]
Yeah, yeah
Mmm, ayy

[Chorus]
Candy paint with the white on top
Lambo doors are the oo-op drop
If you busy plottin' on what I got
Kick in your door, that's SWAT, you thot
Hundred thousand dollars on the table top
Half price my whip, same price my watch
Got no jumper, but I ball a lot
Bitch, I'm young Stoney, I do what I want
Candy paint with the white on top (Skrrt)
Lambo doors are the oo-op drop (Drop)
If you busy plottin' on what I got
Kick in your door, that's SWAT, you thot (Pop)
Hundred thousand dollars on the table top
Half price my whip, same price my watch (Bling)
Got no jumper, but I ball a lot (Swish)
Bitch, I'm young Stoney, I do what I want

[Verse 1]
Didn't know that was your girl when she gave me top (Yuh)
Kicked her out the Rolls said, ""Thanks a lot""
Goddamn, I love paper like I'm Michael Scott (Yeah)
I can do things that your man can not (Yeah)
Slide boy comin' down, damn, I'm hot (Hot)
Everybody say that I gotta be stopped (Stopped)
Even though my final form ain't unlocked (Locked)
I'm so ahead of you muhfuckas
How you comprehend what you ain't understandin'?
Count a hundred bands and I watch it vanish
Diamonds going crazy like they on the dance floor
Got a lot of ass, nothin' I can't handle
See Post Malone LiveGet tickets as low as $45You might also like[Pre-Chorus]
Flavor lasts forever, you should try a sample (Goddamn)
Baby, I'm the boss like I'm Tony Danza (Tony Danza)
Everybody tryna tell me what I stand for
But you don't fuckin' know me, homie, you don't want war (Ayy)

[Chorus]
Candy paint with the white on top
Lambo doors are the oo-op drop
If you busy plottin' on what I got
Kick in your door, that's SWAT, you thot
Hundred thousand dollars on the table top
Half price my whip, same price my watch
Got no jumper, but I ball a lot (Ayy, ayy)
Bitch, I'm young Stoney, I do what I want (Ayy, ayy)
Candy paint with the white on top (Yeah)
Lambo doors are the oo-op drop (Drop, drop)
If you busy plottin' on what I got
Kick in your door, that's SWAT, you thot (Pop, pop, pop, pop)
Hundred thousand dollars on the table top (Woo)
Half price my whip, same price my watch (Yeah)
Got no jumper, but I ball a lot (Swish)
Bitch, I'm young Stoney, I do what I want

[Verse 2]
I've been rollin' twenty ash, hit the road (Woo)
Hit the switch up the suicide doors (Damn)
We already know you vanished though (Ooh)
Hit my momma when I ride in that, oh
All these muhfuckas' so false with me (Yah)
If your money funny, don't talk to me (Nah)
I know there ain't shit that you could offer me (No)
Take a second if you think about crossin' me
[Pre-Chorus]
It lasts forever, you should try a sample (Goddamn)
Baby, I'm the boss like I'm Tony Danza (Tony Danza)
Everybody tryna tell me what I stand for (What I stand for)
But you don't fuckin' know me, homie, you don't want war (You don't want war)

[Chorus]
Candy paint with the white on top
Lambo doors are the oo-op drop
If you busy plottin' on what I got
Kick in your door, that's SWAT, you thot
Hundred thousand dollars on the table top
Half price my whip, same price my watch
Got no jumper, but I ball a lot
Bitch, I'm young Stoney, I do what I want
Candy paint with the white on top
Lambo doors are the oo-op drop (Oh-ooh-ooh)
If you busy plottin' on what I got (Oh-ooh)
Kick in your door, that's SWAT, you thot
Hundred thousand dollars on the table top (Oh-ooh)
Half price my whip, same price my watch (Oh-ooh-ooh)
Got no jumper, but I ball a lot (Oh-ooh)
Bitch, I'm young Stoney, I do what I want74Embed"
4nvK5SOSQyxuhod097GXz7,Stay,"107 ContributorsTranslationsTürkçeDeutschFrançaisNederlandsStay Lyrics[Verse 1]
It's true that all that you know is all that you are
You said that it's all that you want and more
Fuck off and pour another drink
And tell me what you think
You know that I'm too drunk to talk right now
You put your cigarette out on my face
So beautiful, please, woman

[Pre-Chorus]
Don't break your back for me
I'll put you out of your misery

[Chorus]
Tell me that it's all okay (Tell me that it's all okay)
I've been waitin' on this all damn day (Waitin' on this all damn day)
Call me in the mornin', tell me how last night went
I'm here, but don't count on me to—

[Verse 2]
Stay a little longer if you convince me
And tell me all the things that you have against me
Every time we make up, the truth is fadin'
Everybody's blind when the view's amazin'
Damn, who are we right now?
Can we have a little conversation?
Figure it out with no intoxication
We carry on, what is our motivation?
We're never wrong, how the hell we gonna make it?
Maybe we're used to this
Tell me, what are we to do?
It's like we only play to lose
Chasin' pain with an excuse
I love that shit and so do you
See Post Malone LiveGet tickets as low as $45You might also like[Pre-Chorus]
But don't break your back for me
I'll put you out of your misery

[Chorus]
Tell me that it's all okay (Tell me that it's all okay)
I've been waitin' on this all damn day (Waitin' on this all damn day)
Call me in the mornin', tell me how last night went
I'm here, but don't count on me to stay

[Guitar Solo]

[Chorus]
Tell me that it's all okay (Tell me that it's all okay)
I've been waitin' on this all damn day (Waitin' on this all damn day)
Call me in the mornin', tell me how last night went
I'm here, but don't count on me to stay158Embed"
0Vp4FDQy9sPUIH6xXp3FNI,Goodbyes (feat. Young Thug),"3 ContributorsNew Music Friday 07/05/19 LyricsPost Malone - Goodbyes (Feat. Young Thug)
Marshmello - Proud
Ed Sheeran - Best Part of Me (feat. YEBBA)
Ed Sheeran - BLOW (with Chris Stapleton & Bruno Mars)
Dreamville - Costa Rica (feat. Bas, JID, Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)
Machine Gun Kelly - Glass House (feat. Naomi Wild)
Dominic Fike - Phone Numbers
iann dior - gone girl
blink-182 - Happy Days
Bonobo - Linked
Marshmello - Run it Up
Sam Fender - Will We Talk?
ROSALÍA - Milionària
Dimitri Vegas & Like Mike - Instagram
Dounia - DELIGHTFUL
Rick Ross - BIG TYME
Jaden - Summertime In Paris
Au/Ra - Dance in the Dark
03 Greedo - Cellout
Jason Derulo - Mamacita (feat. Farruko)
Belle & Sebastian - Sister Buddha
Jeezy - 1 Time
Mahalia - Simmer (feat. Burna Boy)
YBN Almighty Jay - Spaceship
Lil Gotit - Pop My Shit
DeathbyRomy - Dangerous (feat. blackbear)
Scarlxrd - ASK
Devin The Dude - Somethin' To Ride With
Ty Segall - Radio
Boom Forest - Damages
Press Club - Thinking About You
Mick Flannery - Fool
Snow Patrol - Time Won't Go Slowly
Mokita - More Than Friends
Matt Hunter - Problemas
Dana Vaughns - Rough Rider
Ta-ku - White
Flux Pavilion - Somebody Else
Stafford Brothers - Live Forever
BTS - Lights
Jacob Collier - It Don't Matter (feat. JoJo)
Cassie - Hungover
Raphael Saadiq - Glory to the Veins (feat. Ernest Turner)
Rich Rocka - Friends
No Suits - Sue
laye - sicker
Noah Slee - Soulflower
Amber Run - Affection
Blithe - Masochistic
Rayven Justice - Whistle (feat. Iamsu!)
Aloe Blacc - Getting Started (Hobbs & Shaw) [From ""Songland""]
Dirty Heads - Lift Me Up
Fangclub - Vulture Culture
Twinnie - Social Babies
Jenni Rivera - Aparentemente Bien - Versión Banda
Mat Zo - Motivate
SimxSantana - FLEXIN N' FLASHIN
Eyelar - Voices
BEXY - Wish We Had History
Beachwood - Love Me Or Leave Me Alone
Piso 21 - Una Vida Para Recordar
SoMo - Visualize
Brooke Candy - XXXTC (feat. Charli XCX & Maliibu Miitch)
Max B - Black and I'm Proud
Summer Salt - Honeyweed
Griff - Mirror Talk
Becca VanDerbeck - Summertime
Rak-Su - Rotate (Clockwise)
Türküm - BEASTEmbed"
0F1Q86bN53DpDPodt5VYNs,Take What You Want (feat. Ozzy Osbourne & Travis Scott),"2 ContributorsPost Malone Essentials Lyrics1. Post Malone- Circles
2. Post Malone- Wow
3. Saweetie- Tap In (feat. Post Malone, DaBaby & Jack Harlow)
4. Post Malone- Goodbyes (feat. Young Thug)
5. Tyla Yaweh- Tommy Lee (feat. SAINt JHN & Post Malone) [Remix]
6. Post Malone & Swae Lee- Sunflower (Spider-Man: Into the Spider-Verse)
7. Post Malone- rockstar (feat. 21 Savage)
8. Post Malone- Take What You Want (feat. Ozzy Osbourne & Travis Scott)
9. Post Malone- Better Now
10. Post Malone- Enemies (feat. DaBaby)
11. Post Malone- Congratulations (feat. Quavo)
12. Post Malone- Psycho (feat. Ty Dolla $ign)
13. Post Malone- White Iverson
14. Post Malonе- Saint-Tropez
15. Post Malone- I Fall Apart
16. 21 Savage- all my friеnds
17. Post Malone- Ball For Me (feat. Nicki Minaj)
18. Post Malone- Spoil My Night (feat. Swae Lee)
19. Tiësto & Dzeko- Jackie Chan (feat. Premo & Post Malone)
20. Post Malone- Go Flex
21. French Montana- Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)
22. Post Malone- Rich & SadYou might also likeEmbed"
1vSfP2b83ORPqrnKmrc58j,I Like You (A Happier Song) (with Doja Cat),"1 ContributorNew Music Friday 06/03/22 LyricsPost Malone - I Like You (A Happier Song) (with Doja Cat)
Polo G - Distraction
070 Shake - Medicine
Panic! At The Disco - Viva Las Vengeance
Maggie Rogers - Want Want
Bo Burnham - 1985
Post Malone - Wasting Angels (with The Kid LAROI)
Gucci Mane - Mrs. Davis
Remi Wolf - Cake
Yeah Yeah Yeahs - Spitting Off the Edge of the World
Phoenix - Alpha Zulu
Vory - Daylight ft. Ye
Jungle - GOOD TIMES
Clinton Kane - 14
Reneé Rapp - Tattoos
Why Don't We - How Do You Love Somebody
Post Malone - I Cannot Be (A Sadder Song) (with Gunna)
Yo Gotti - Big League (with Yo Gotti, Moneybagg Yo, CMG The Label feat. Mozzy & Lil Poppa)
Chris Young - If I Knеw What Was Good for Me
Lost Frequenciеs - Questions
aespa - Illusion
midwxst - sidelines
What So Not - Mr Regular (feat. Oliver Tree & Killer Mike)
AUDREY NUNA - sardines
Lakeyah - Mind Yo Business (Feat. Latto)
Cazzu - Nena Trampa
BAYLI - think of drugs
Vance Joy - Every Side Of You
Christina Aguilera - Suéltame
Swae Lee - Tupelo Shuffle (From The Original Motion Picture Soundtrack ELVIS)
Jax Jones - Lonely Heart
Amelia Moore - i feel everything
Deaton Chris Anthony - Good Buy My Old Life
EKKSTACY - I GAVE YOU EVERYTHING
DJ Snake - Disco Maghreb
Logic - Bleed It
B-Lovee - Demon (feat. Coi Leray)
San Holo - We Will Meet Again
Darkoo - There She Go (Jack Sparrow) [feat. Mayorkun]
Muse - Will Of The People
Eli Young Band - Tell Me It Is
Sada Baby - 2 Freaks (feat. Snoop Dogg)
RealestK - Don't Walk Away
Sub Urban - BANDIT
Maggie Lindemann - break me!
Goth Babe - Taking Over The Sun
Purity Ring - unlucky
Lous and The Yakuza - Monsters
NIKI - Before
Sophia Scott - Don't Tempt Me
Angel Olsen - Ghost On
Johnny Orlando - blur
Lonely God - Anotha 1
CORPSE - life waster
Eli Fross - Menace (feat. Fredo Bang)
Jean Deaux - Ease Up
Lava La Rue - Hi-Fidelity
Dagny - Brightsider
Emilia - intoxicao
Arin Ray - Bad Idea (feat. Blxst)
KayCyy - Hold you up (feat. Annahstasia & Steven Bamidele)
Tove Styrke - Free
Mt. Joy - Bathroom Light
Red Hot Chili Peppers - Nerve Flip
DE'WAYNE - GOOD MOOD (feat. grandson)
Brooke Eden - Left You For Me
Preslea Elliott - 6:33
Betty Who - Blow Out My Candle
New Rules - Love You Like That
NCT DREAM - Beatbox
Tiago PZK - Nos Comemos (feat. Ozuna)
TobyMac - The Goodness (feat. Blessing Offor)
Nia Sultana - Proven (with Rick Ross)
Strick - Nelly Furtado
India Shawn - EXCHANGE
Carol Ades - 26
salem ilese - Crypto ₿oy
Kid Bloom  - Cowboy
7evin7ins - Wake Up
Lil Loaded - Cell Tales
KB Mike - Need U (with Scorey)
Lil Tracy - Knight in Shining Armor
gigi - The Man
almost Monday - sun keeps on shining
VINCINT - Taste So Good (The Cann Song)
Nikki Lane - First High
Kassi Ashton - I Don't Go Back
Dalton Dover - Hear About a Girl
vivi rincon - if we lived on the moon
Grupo Firme - El Reemplazo
Lil Kee - What You Sayin
S.G. Goodman - If You Were Someone I Loved
Andrew Bird - Eight
Horsegirl - Option 8
KenTheMan - No Panties
Fastmoney Ant - War Cries
Jules Paymer - I Would Probably Hate You
Arlie - break the curseEmbed"
13gbW3kWqmCXBNK8YYk15w,One Right Now (with The Weeknd),"1 ContributorToday’s Top Hits 11/5/21 (feat. Post Malone & The Weeknd) Lyrics1. Post Malone - One Right Now (with The Weeknd) (NEW)

2. Ed Sheeran - Shivers (+5)

3. Adele - Easy On Me (-1)

4. The Kid LAROI - Stay (with Justin Bieber) (-1)

5. Travis Scott - ESCAPE PLAN (NEW)

6. Lil Nas X - INDUSTRY BABY (feat. Jack Harlow) (-2)

7. CKay - love nwantiti (ah ah ah) (+1)

8. Glass Animals - Heat Waves (-3)

9. Elton John & Dua Lipa - Cold Heart (PNAU Remix) (+3)

10. Ed Sheeran - Overpass Graffiti (-9)

11. LISA - MONEY (-5)

12. Doja Cat - Woman (-3)

13. Justin Bieber - Ghost (+1)
14. Bruno Mars, Andersson .Paak & Silk Sonic - Smokin Out The Window (NEW)

15. Swedish House Mafia - Moth To A Flame (with The Weeknd) (-5)

16. NEIKED, Mae Muller & Polo G - Better Days (NEIKED x Mae Muller x Polo G) (+4)

17. Benson Boone - GHOST TOWN (+16)

18. Coldplay & BTS - My Universe (-7)

19. Ed Sheeran - Bad Habits (-4)

20. Lil Nas X - THATS WHAT I WANT (-7)

21. Billie Eilish - Happier Than Ever (Edit) (-5)

22. Olivia Rodrigo - good 4 u (-5)

23. Oliver Tree - Life Goes On (-1)

24. Doja Cat - Need To Know (-6)

25. Lost Frequеncies & Calum Scott - Where Arе You Now (=)

26. Tiësto & KAROL G - Don't Be Shy (-5)
27. Farruko - Pepas (-1)

28. Måneskin - Beggin' (-5)

29. Lil Nas X - MONTERO (Call Me By Your Name) (-5)

30. The Weeknd - Take My Breath (-3)

31. Joel Corry & Jax Jones - OUT OUT (feat. Charli XCX & Saweetie) (-3)

32. DJ Snake - SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK) (-3)

33. Kanye West - Praise God (NEW)

34. Doja Cat - Kiss Me More (feat. SZA) (-4)

35. THE ANXIETY, WILLOW & Tyler Cole - Meet Me At Our Spot (-3)

36. Young Thug - Livin It Up (with Post Malone & A$AP Rocky) (-5)

37. Myke Towers, Camila Cabello & Tainy - Oh Na Na (-18)

38. Jason Derulo - Acapulco (-2)

39. BoyWithUke - Toxic (-1)
40. bbno$ - edamame (feat. Rich Brian) (-3)

41. Olivia Rodrigo - traitor (-7)

42. Coldplay & Selena Gomez - Let Somebody God (-7)

43. Dua Lipa - Levitating (feat. DaBaby) (-2)

44. Sleepy Hallow - 2055 (-5)

45. Blxst & Tyga - Chosen (feat. Ty Dolla $ign) (-1)

46. Tai Verdes - A-O-K (-3)

47. Camila Cabello - Don't Go Yet (-5)

48. Clinton Kane - I GUESS I'M IN LOVE (+2)

49. Chlöe - Have Mercy (-3)

50. Drake - Way 2 Sexy (with Future & Young Thug) (-10)Embed"
6lehrY0o0MbaDsFgjLP7iu,Chemical,"82 ContributorsTranslationsEspañolPortuguêsFrançaisItalianoTürkçeDeutschРусскийChemical Lyrics[Verse 1]
Oxytocin makin' it all okay
When I come back down, it doesn't feel the same
Now, I'm sittin' 'round waitin' for the world to end all day
'Cause I couldn't leave you if I tried

[Pre-Chorus]
You break me, then I break my rules
Last time was the last time too
It's fucked up, I know, but I'm still

[Chorus]
Outside of the party, smokin' in the car with you
Seven-nation army fightin' at the bar with you
Tell you that I'm sorry, tell me what I gotta do
'Cause I can't let go, it's chemical
No, I can't let go, it's chemical

[Verse 2]
Every time I'm ready to make a change (Mhm)
You turn around and fuck out all my brains (Woo)
I ain't tryna fight fate, it's too late to save face
I can't get away, maybe there's no mistakes (Maybe there's no mistakes)

[Pre-Chorus]
You break me, then I break my rules
Last time was the last time too
It's fucked up, I know, but I'm still, still
See Post Malone LiveGet tickets as low as $45You might also like[Chorus]
Outside of the party, smokin' in the car with you
Seven-nation army fightin' at the bar with you
Tell you that I'm sorry, tell me what I gotta do
'Cause I can't let go, it's chemical (Chemical)
No, I can't let go, it's chemical (Chemical)
No, I can't let go, it's chemical

[Bridge]
I can't let go, it's chemical
Ah-ah-ah, ah-ah-ah, ah-ah-ah

[Outro]
Tell you that I'm sorry, tell me what I gotta do
No, I can't let go, it's chemical9Embed"
1SbhGBqvszQ9h0P7bOM79z,Mourning,"52 ContributorsTranslationsPortuguês日本語DeutschTürkçeFrançaisMourning Lyrics[Chorus]
Don't wanna sober up
The sun is killin' my buzz, that's why they call it mourning
Thought I was strong enough
Threw my bottle at the sky, said, ""God, that's a warning""
Don't wanna sober up
Try to keep it inside, but I just wanna pour it
Thought I was strong enough
Got a lotta shit to say, couldn't fit it in the chorus

[Verse 1]
I just left Wally's, spent a Maserati
The way I gotta flex, you'd think I did Pilates
I call my quote-unquote friends, ""Do you got plans?""
Turns out everyone's free when the dinner is
Then they drag me to a party out in Malibu
After thirty High Noons, it was pretty cool
Tried to shoot my shot, she told me that she had a shoot
Bye-bye (Damn)

[Chorus]
Don't wanna sober up
The sun is killin' my buzz, that's why they call it mourning
Thought I was strong enough
Threw my bottle at the sky, said, ""God, that's a warning""
Don't wanna sober up
Try to keep it inside, but I just wanna pour it
Thought I was strong enough
Got a lotta shit to say, couldn't fit it in the chorus
See Post Malone LiveGet tickets as low as $45You might also like[Verse 2]
Stumblin' down the corridor, came across an open door
Throwin' up is easy and who put on the Commodores?
That's a nice tile floor, wish I got to know you more
Who am I talkin' to? Nobody
Take me outside, I'm a little too high
Paid a little too much for the time of my life
When money ain't a problem, everyone's lyin'
Even when I tell myself that I

[Chorus]
Don't wanna sober up
The sun is killin' my buzz, that's why they call it mourning
Thought I was strong enough
Threw my bottle at the sky, said, ""God, that's a warning""
Don't wanna sober up
Try to keep it inside, but I just wanna pour it
Thought I was strong enough
Got a lotta shit to say, couldn't fit it in the chorus5Embed"
3i39cUiIMr2INWE5152wUt,Overdrive,"44 ContributorsTranslationsPortuguêsEspañolDeutschItalianoOverdrive Lyrics[Chorus]
I spend my nights on overdrive
I live my life so overtired
And there's nowhere I can hide
Now I live my life on overdrive

[Verse 1]
I could be more like him if that's cool to you
I'd do anything to be cool to you
Cool to you

[Chorus]
I spend my nights on overdrive
I live my life so uninspired
There ain't no angels in this world
So I live my life on overdrive

[Verse 2]
I'd remove my tattoos if that's cool to you
I'd do anything to be cool to you
Cool to you, uh

[Outro]
I could end it with her if that's cool to you
I'd do anything to be cool to youSee Post Malone LiveGet tickets as low as $45You might also like5Embed"
